"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO_00_RLM",7.77059461506165,-0.212705225300478,25.3344275070428,26.353168592293,0.913149582440378,-0.294753279558922,-0.00807133398610305,0.2948637689562
"data_NO_00_RF",6.62544142552826,-0.0290860318344239,23.9703580257464,26.353168592293,0.940411472726634,-0.251407247573384,-0.0011037015049086,0.251409670238511
