"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_01_RLM",3.95852552812122,-0.0024873973659559,10.4829694861847,11.1664342508194,0.874335255469119,-0.354502131809393,-0.000222756639235428,0.354502201795595
"data_NO2_01_RF",2.83007608443072,-0.0187754890615529,10.4271221496031,11.1664342508194,0.936931922824696,-0.253439346826869,-0.00168142207618114,0.253444924392319
