"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_00_RLM",5.0801870369133,-0.521096046801095,10.273673750749,11.4336231218867,0.804649522038223,-0.441976336956323,-0.0455757585540486,0.444319966012226
"data_NO2_00_RF",3.43656797615613,-0.0265488722927558,10.409602689415,11.4336231218867,0.911627763263774,-0.300557871081123,-0.00232199994784985,0.300566840407545
