"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_01_RLM",4.40203271595751,-0.0743726532544379,10.8045809801415,11.3637151140422,0.850782973761864,-0.387320903536841,-0.00654474813105228,0.3873761944734
"data_NO2_01_RF",2.89788912588497,-0.0109719431952662,10.6447716389052,11.3637151140422,0.935908377078819,-0.255010647999124,-0.000965524310065483,0.255012475832314
