"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_01_RLM",4.34901736786959,-0.210336317230498,10.576736775759,11.389964088504,0.854558426895947,-0.381382065191565,-0.0184668112731621,0.381828892003188
"data_NO2_01_RF",3.03091432912047,-0.0186373984871688,10.559770113473,11.389964088504,0.930599127586221,-0.26609890983015,-0.00163630002187449,0.266103940764799
