"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO_00_RLM",7.79340159087923,-0.202093452825492,25.941741971497,26.7814222599982,0.915511352764755,-0.290902432148932,-0.00754603138188618,0.291000288006353
"data_NO_00_RF",6.64384539171268,-0.0278335573811302,24.2343745178741,26.7814222599982,0.942824762478896,-0.248074468351914,-0.00103928600620676,0.248076645340684
