"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_00_RLM",4.89199941203469,-0.507348255910068,9.94309681070037,11.1664342508194,0.810217102823849,-0.435736215002088,-0.0454351178284902,0.438098617889208
"data_NO2_00_RF",3.02641264936774,-0.0233216950460131,10.2741381053537,11.1664342508194,0.928433189213045,-0.271019621926964,-0.00208855347393478,0.271027669297892
