"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"data_NO2_01_RLM",4.25568064945157,-0.199804037839183,10.6429065505579,11.4336231218867,0.861766446519494,-0.37179707785486,-0.0174751288991423,0.372207532475439
"data_NO2_01_RF",2.84836481823153,-0.0202242519293005,10.6943025487142,11.4336231218867,0.939075473776007,-0.249115524257633,-0.00176884017548089,0.249121803986968
