"","date","NO2[ppb]","V2"
"1",2018-12-13 16:00:00,31.6334625699841,1
"2",2018-12-13 16:10:00,31.7787102053209,2
"3",2018-12-13 16:20:00,35.5302448648951,3
"4",2018-12-13 16:30:00,33.1398270895342,4
"5",2018-12-13 16:40:00,32.0304637679345,5
"6",2018-12-13 16:50:00,30.3604869082749,6
"7",2018-12-13 17:00:00,30.6604210783575,7
"8",2018-12-13 17:10:00,29.5737758019911,8
"9",2018-12-13 17:20:00,26.6225487522181,9
"10",2018-12-13 17:30:00,26.8951828993534,10
"11",2018-12-13 17:40:00,25.4026003629743,11
"12",2018-12-13 17:50:00,NA,12
"13",2018-12-13 18:00:00,26.8487310181506,13
"14",2018-12-13 18:10:00,25.3181279399622,14
"15",2018-12-13 18:20:00,23.5441814319791,15
"16",2018-12-13 18:30:00,23.1503101388625,16
"17",2018-12-13 18:40:00,20.6597493852722,17
"18",2018-12-13 18:50:00,18.3511878051876,18
"19",2018-12-13 19:00:00,17.5015783065689,19
"20",2018-12-13 19:10:00,16.1964750342604,20
"21",2018-12-13 19:20:00,15.9421258197676,21
"22",2018-12-13 19:30:00,15.9640307421113,22
"23",2018-12-13 19:40:00,15.1431510921192,23
"24",2018-12-13 19:50:00,13.571818822195,24
"25",2018-12-13 20:00:00,14.3970321886608,25
"26",2018-12-13 20:10:00,12.6359391225572,26
"27",2018-12-13 20:20:00,12.7715097234481,27
"28",2018-12-13 20:30:00,13.8119205656137,28
"29",2018-12-13 20:40:00,13.4042682077409,29
"30",2018-12-13 20:50:00,NA,30
"31",2018-12-13 21:00:00,12.5141678771447,31
"32",2018-12-13 21:10:00,11.8096535877882,32
"33",2018-12-13 21:20:00,11.9616823501062,33
"34",2018-12-13 21:30:00,11.8808841410523,34
"35",2018-12-13 21:40:00,12.3958484502916,35
"36",2018-12-13 21:50:00,13.4345362528562,36
"37",2018-12-13 22:00:00,9.53675720069416,37
"38",2018-12-13 22:10:00,10.7189551304761,38
"39",2018-12-13 22:20:00,9.30436252008895,39
"40",2018-12-13 22:30:00,9.81119226871811,40
"41",2018-12-13 22:40:00,9.3761792551858,41
"42",2018-12-13 22:50:00,10.588999542553,42
"43",2018-12-13 23:00:00,8.57006575296117,43
"44",2018-12-13 23:10:00,10.5125708280693,44
"45",2018-12-13 23:20:00,9.28723194274422,45
"46",2018-12-13 23:30:00,10.3482953352147,46
"47",2018-12-13 23:40:00,9.09362365132096,47
"48",2018-12-13 23:50:00,NA,48
"49",2018-12-14 00:00:00,7.61563739519189,49
"50",2018-12-14 00:10:00,8.08843865423498,50
"51",2018-12-14 00:20:00,7.22363566104608,51
"52",2018-12-14 00:30:00,8.05454993122222,52
"53",2018-12-14 00:40:00,6.5586247908932,53
"54",2018-12-14 00:50:00,7.24798921998322,54
"55",2018-12-14 01:00:00,7.22293688453777,55
"56",2018-12-14 01:10:00,6.14693902439218,56
"57",2018-12-14 01:20:00,6.67170765408419,57
"58",2018-12-14 01:30:00,5.94157920122646,58
"59",2018-12-14 01:40:00,6.02300483626199,59
"60",2018-12-14 01:50:00,7.47424658075985,60
"61",2018-12-14 02:00:00,7.61549147102228,61
"62",2018-12-14 02:10:00,6.39603969435792,62
"63",2018-12-14 02:20:00,6.16169357362067,63
"64",2018-12-14 02:30:00,6.15275736392735,64
"65",2018-12-14 02:40:00,7.43788096313608,65
"66",2018-12-14 02:50:00,NA,66
"67",2018-12-14 03:00:00,5.44669683497534,67
"68",2018-12-14 03:10:00,4.81078026172278,68
"69",2018-12-14 03:20:00,4.34155114768499,69
"70",2018-12-14 03:30:00,5.37028578814471,70
"71",2018-12-14 03:40:00,4.92077762000174,71
"72",2018-12-14 03:50:00,4.82689491031131,72
"73",2018-12-14 04:00:00,4.69322368547555,73
"74",2018-12-14 04:10:00,4.58891046435518,74
"75",2018-12-14 04:20:00,3.64351278699957,75
"76",2018-12-14 04:30:00,3.62743436934749,76
"77",2018-12-14 04:40:00,3.99116188015811,77
"78",2018-12-14 04:50:00,3.54716530104479,78
"79",2018-12-14 05:00:00,5.5019366198809,79
"80",2018-12-14 05:10:00,4.44187905780037,80
"81",2018-12-14 05:20:00,4.81643654550125,81
"82",2018-12-14 05:30:00,6.17139811840872,82
"83",2018-12-14 05:40:00,3.81621850838924,83
"84",2018-12-14 05:50:00,NA,84
"85",2018-12-14 06:00:00,9.27067548358746,85
"86",2018-12-14 06:10:00,7.8929202545339,86
"87",2018-12-14 06:20:00,9.29942816205365,87
"88",2018-12-14 06:30:00,9.93205519395209,88
"89",2018-12-14 06:40:00,10.7290413280639,89
"90",2018-12-14 06:50:00,11.1680431034623,90
"91",2018-12-14 07:00:00,11.0103919219383,91
"92",2018-12-14 07:10:00,10.8721815366622,92
"93",2018-12-14 07:20:00,11.4707507195106,93
"94",2018-12-14 07:30:00,8.81063859096427,94
"95",2018-12-14 07:40:00,8.9960837293519,95
"96",2018-12-14 07:50:00,8.83218476054902,96
"97",2018-12-14 08:00:00,7.75085203504617,97
"98",2018-12-14 08:10:00,8.29826875973787,98
"99",2018-12-14 08:20:00,11.9454598085123,99
"100",2018-12-14 08:30:00,8.75928809152942,100
"101",2018-12-14 08:40:00,8.20323988403776,101
"102",2018-12-14 08:50:00,NA,102
"103",2018-12-14 09:00:00,5.03305333135273,103
"104",2018-12-14 09:10:00,8.42199391881745,104
"105",2018-12-14 09:20:00,7.9874464363321,105
"106",2018-12-14 09:30:00,8.67751165261719,106
"107",2018-12-14 09:40:00,7.64712815053468,107
"108",2018-12-14 09:50:00,7.49099971824148,108
"109",2018-12-14 10:00:00,7.7700760666567,109
"110",2018-12-14 10:10:00,7.37178276586659,110
"111",2018-12-14 10:20:00,7.63289092126455,111
"112",2018-12-14 10:30:00,10.6320487076481,112
"113",2018-12-14 10:40:00,9.22708924017941,113
"114",2018-12-14 10:50:00,8.5741337797628,114
"115",2018-12-14 11:00:00,9.04918200365552,115
"116",2018-12-14 11:10:00,11.2172471455683,116
"117",2018-12-14 11:20:00,9.60140206960613,117
"118",2018-12-14 11:30:00,9.66172399186336,118
"119",2018-12-14 11:40:00,11.8705065476429,119
"120",2018-12-14 11:50:00,NA,120
"121",2018-12-14 12:00:00,9.96843872533172,121
"122",2018-12-14 12:10:00,11.1572295285438,122
"123",2018-12-14 12:20:00,10.8735606873428,123
"124",2018-12-14 12:30:00,11.7421505056582,124
"125",2018-12-14 12:40:00,10.8140458122507,125
"126",2018-12-14 12:50:00,10.167665758068,126
"127",2018-12-14 13:00:00,9.54182013986597,127
"128",2018-12-14 13:10:00,10.0379168353721,128
"129",2018-12-14 13:20:00,10.6241855444773,129
"130",2018-12-14 13:30:00,9.73348613049881,130
"131",2018-12-14 13:40:00,9.92889366043055,131
"132",2018-12-14 13:50:00,10.9951362693271,132
"133",2018-12-14 14:00:00,10.4644900251112,133
"134",2018-12-14 14:10:00,10.3363263610691,134
"135",2018-12-14 14:20:00,9.92125086983996,135
"136",2018-12-14 14:30:00,11.1282453881544,136
"137",2018-12-14 14:40:00,10.3070368221815,137
"138",2018-12-14 14:50:00,NA,138
"139",2018-12-14 15:00:00,14.3922379615906,139
"140",2018-12-14 15:10:00,13.4882664997519,140
"141",2018-12-14 15:20:00,15.4192209385556,141
"142",2018-12-14 15:30:00,16.1397099817036,142
"143",2018-12-14 15:40:00,13.608806491866,143
"144",2018-12-14 15:50:00,15.5968723696157,144
"145",2018-12-14 16:00:00,12.949956639092,145
"146",2018-12-14 16:10:00,13.0030619654187,146
"147",2018-12-14 16:20:00,11.5523504632541,147
"148",2018-12-14 16:30:00,10.238188895119,148
"149",2018-12-14 16:40:00,11.4679772365127,149
"150",2018-12-14 16:50:00,11.2527799217004,150
"151",2018-12-14 17:00:00,10.6901860480099,151
"152",2018-12-14 17:10:00,12.3652866313553,152
"153",2018-12-14 17:20:00,14.6941098611606,153
"154",2018-12-14 17:30:00,13.8917894111316,154
"155",2018-12-14 17:40:00,11.9067479427877,155
"156",2018-12-14 17:50:00,NA,156
"157",2018-12-14 18:00:00,16.1074104124991,157
"158",2018-12-14 18:10:00,13.5165011646675,158
"159",2018-12-14 18:20:00,14.000850011116,159
"160",2018-12-14 18:30:00,14.0823133641585,160
"161",2018-12-14 18:40:00,11.9888273701653,161
"162",2018-12-14 18:50:00,13.7393501623782,162
"163",2018-12-14 19:00:00,12.7213639170757,163
"164",2018-12-14 19:10:00,13.2591395536827,164
"165",2018-12-14 19:20:00,12.3461171415882,165
