"","date","NO[ppb]","V2"
"1",2019-12-12 14:10:00,18.6395984011982,1
"2",2019-12-12 14:20:00,17.7971082933047,2
"3",2019-12-12 14:30:00,20.384032125312,3
"4",2019-12-12 14:40:00,15.4434418477456,4
"5",2019-12-12 15:00:00,43.339008305629,5
"6",2019-12-12 15:10:00,29.7422923119365,6
"7",2019-12-12 15:20:00,20.7267161677264,7
"8",2019-12-12 15:30:00,29.853212743904,8
"9",2019-12-12 15:40:00,39.4094749234869,9
"10",2019-12-12 15:50:00,55.8859599985984,10
"11",2019-12-12 16:00:00,43.2792156870753,11
"12",2019-12-12 16:10:00,52.8894910175263,12
"13",2019-12-12 16:20:00,51.6641569917562,13
"14",2019-12-12 16:30:00,43.0405249864121,14
"15",2019-12-12 16:40:00,58.3409140974396,15
"16",2019-12-12 16:50:00,62.2833216778563,16
"17",2019-12-12 17:00:00,49.1241313192631,17
"18",2019-12-12 17:10:00,34.9360066181587,18
"19",2019-12-12 17:20:00,34.650715458413,19
"20",2019-12-12 17:30:00,49.6727537784831,20
"21",2019-12-12 17:40:00,30.629466955282,21
"22",2019-12-12 18:00:00,14.4621118105976,22
"23",2019-12-12 18:10:00,22.3341848752304,23
"24",2019-12-12 18:20:00,52.1325312511622,24
"25",2019-12-12 18:30:00,44.5615807449995,25
"26",2019-12-12 18:40:00,35.4392216909601,26
"27",2019-12-12 18:50:00,35.4979532200151,27
"28",2019-12-12 19:00:00,29.5154052011111,28
"29",2019-12-12 19:10:00,27.5949177664627,29
"30",2019-12-12 19:20:00,27.2094416527995,30
"31",2019-12-12 19:30:00,33.2628839288736,31
"32",2019-12-12 19:40:00,31.4744968576253,32
"33",2019-12-12 19:50:00,30.2006482122236,33
"34",2019-12-12 20:00:00,31.07968661908,34
"35",2019-12-12 20:10:00,30.4247071711856,35
"36",2019-12-12 20:20:00,23.6574218334775,36
"37",2019-12-12 20:30:00,25.8037119995026,37
"38",2019-12-12 20:40:00,19.2623596796807,38
"39",2019-12-12 21:00:00,19.0054209192045,39
"40",2019-12-12 21:10:00,19.0058881063604,40
"41",2019-12-12 21:20:00,27.092233832837,41
"42",2019-12-12 21:30:00,21.7060338208372,42
"43",2019-12-12 21:40:00,11.5442444901995,43
"44",2019-12-12 21:50:00,15.3678572213868,44
"45",2019-12-12 22:00:00,25.1030872807298,45
"46",2019-12-12 22:10:00,16.8983400348875,46
"47",2019-12-12 22:20:00,13.2990615797825,47
"48",2019-12-12 22:30:00,12.0333750205978,48
"49",2019-12-12 22:40:00,11.9795107441315,49
"50",2019-12-12 22:50:00,15.954283467812,50
"51",2019-12-12 23:00:00,9.59443611726526,51
"52",2019-12-12 23:10:00,11.9899522167113,52
"53",2019-12-12 23:20:00,8.00742363845331,53
"54",2019-12-12 23:30:00,9.34479293793201,54
"55",2019-12-12 23:40:00,8.60667647476257,55
"56",2019-12-13 00:00:00,17.2239802363606,56
"57",2019-12-13 00:10:00,12.9338472520723,57
"58",2019-12-13 00:20:00,7.90920866882684,58
