"","Date[UTC]","RLM","RF","Reference","timestamp","Status"
"1",2019-12-12 14:10:00,30.24,30.98,25.9021,1576159800,"Unfiltered"
"2",2019-12-12 14:20:00,26.79,27.11,22.5316,1576160400,"Unfiltered"
"3",2019-12-12 14:30:00,25.96,25.75,25.2069,1576161000,"Unfiltered"
"4",2019-12-12 14:40:00,25.82,28.16,24.7012,1576161600,"Unfiltered"
"5",2019-12-12 15:00:00,57.27,62.02,31.8217,1576162800,"Unfiltered"
"6",2019-12-12 15:10:00,41.98,43.27,36.954,1576163400,"Unfiltered"
"7",2019-12-12 15:20:00,32.37,35.58,24.644,1576164000,"Unfiltered"
"8",2019-12-12 15:30:00,44.32,45.49,36.7554,1576164600,"Unfiltered"
"9",2019-12-12 15:40:00,53.05,54.01,52.2163,1576165200,"Unfiltered"
"10",2019-12-12 15:50:00,70.3,66.34,78.9598,1576165800,"Unfiltered"
"11",2019-12-12 16:00:00,57.09,56.55,54.2376,1576166400,"Unfiltered"
"12",2019-12-12 16:10:00,67.97,62.76,70.717,1576167000,"Unfiltered"
"13",2019-12-12 16:20:00,65.59,57.78,67.6865,1576167600,"Unfiltered"
"14",2019-12-12 16:30:00,57.76,52.2,57.5391,1576168200,"Unfiltered"
"15",2019-12-12 16:40:00,73.34,59.26,76.776,1576168800,"Unfiltered"
"16",2019-12-12 16:50:00,79.91,61.67,75.0825,1576169400,"Unfiltered"
"17",2019-12-12 17:00:00,65.2,54.34,54.8805,1576170000,"Unfiltered"
"18",2019-12-12 17:10:00,53.28,48.16,40.7634,1576170600,"Unfiltered"
"19",2019-12-12 17:20:00,52.19,46.72,43.0535,1576171200,"Unfiltered"
"20",2019-12-12 17:30:00,66.71,54.6,63.2807,1576171800,"Unfiltered"
"21",2019-12-12 17:40:00,46.72,41.99,34.9174,1576172400,"Unfiltered"
"22",2019-12-12 18:00:00,34.11,35.55,44.6526,1576173600,"Unfiltered"
"23",2019-12-12 18:10:00,39.03,38.39,39.3152,1576174200,"Unfiltered"
"24",2019-12-12 18:20:00,67.95,54.5,76.8996,1576174800,"Unfiltered"
"25",2019-12-12 18:30:00,60.12,50.45,59.1647,1576175400,"Unfiltered"
"26",2019-12-12 18:40:00,51.52,44.56,42.377,1576176000,"Unfiltered"
"27",2019-12-12 18:50:00,50.7,43.51,41.0475,1576176600,"Unfiltered"
"28",2019-12-12 19:00:00,45.24,40.14,35.4202,1576177200,"Unfiltered"
"29",2019-12-12 19:10:00,43.17,38.83,36.2622,1576177800,"Unfiltered"
"30",2019-12-12 19:20:00,42.25,38.28,32.8242,1576178400,"Unfiltered"
"31",2019-12-12 19:30:00,47.89,40.89,40.3671,1576179000,"Unfiltered"
"32",2019-12-12 19:40:00,45.2,39.83,43.6882,1576179600,"Unfiltered"
"33",2019-12-12 19:50:00,46.07,39.6,36.8326,1576180200,"Unfiltered"
"34",2019-12-12 20:00:00,45.45,39.23,42.2789,1576180800,"Unfiltered"
"35",2019-12-12 20:10:00,44.03,38.46,40.035,1576181400,"Unfiltered"
"36",2019-12-12 20:20:00,39.34,36.43,28.6675,1576182000,"Unfiltered"
"37",2019-12-12 20:30:00,39.46,36.51,32.8551,1576182600,"Unfiltered"
"38",2019-12-12 20:40:00,34.26,33.69,22.8866,1576183200,"Unfiltered"
"39",2019-12-12 21:00:00,31.12,30.75,23.0233,1576184400,"Unfiltered"
"40",2019-12-12 21:10:00,33.66,33.67,28.2786,1576185000,"Unfiltered"
"41",2019-12-12 21:20:00,41.44,37.36,35.7694,1576185600,"Unfiltered"
"42",2019-12-12 21:30:00,36.13,34.13,28.6096,1576186200,"Unfiltered"
"43",2019-12-12 21:40:00,26.55,26.86,15.4112,1576186800,"Unfiltered"
"44",2019-12-12 21:50:00,30.23,29.32,20.105,1576187400,"Unfiltered"
"45",2019-12-12 22:00:00,39.65,35.07,31.3635,1576188000,"Unfiltered"
"46",2019-12-12 22:10:00,31.08,29.94,19.6486,1576188600,"Unfiltered"
"47",2019-12-12 22:20:00,27.9,27.82,15.8352,1576189200,"Unfiltered"
"48",2019-12-12 22:30:00,27.74,27.44,14.4386,1576189800,"Unfiltered"
"49",2019-12-12 22:40:00,28.3,27.51,13.5672,1576190400,"Unfiltered"
"50",2019-12-12 22:50:00,31.72,29.67,19.2148,1576191000,"Unfiltered"
"51",2019-12-12 23:00:00,24.73,22.1,10.1739,1576191600,"Unfiltered"
"52",2019-12-12 23:10:00,27.21,26.96,14.254,1576192200,"Unfiltered"
"53",2019-12-12 23:20:00,22.6,19.9,9.5934,1576192800,"Unfiltered"
"54",2019-12-12 23:30:00,23.6,23.06,11.5801,1576193400,"Unfiltered"
"55",2019-12-12 23:40:00,22.9,23.39,13.2162,1576194000,"Unfiltered"
"56",2019-12-13 00:00:00,29.12,29.43,9.6456,1576195200,"Unfiltered"
"57",2019-12-13 00:10:00,26.99,28.22,18.5741,1576195800,"Unfiltered"
"58",2019-12-13 00:20:00,21.5,21.57,7.8352,1576196400,"Unfiltered"
"59",2019-12-13 00:30:00,17.55,17.23,8.0313,1576197000,"Unfiltered"
"60",2019-12-13 00:40:00,12.59,15.81,3.398,1576197600,"Unfiltered"
"61",2019-12-13 00:50:00,7.2,14,1.7464,1576198200,"Unfiltered"
"62",2019-12-13 01:00:00,8.68,14.79,2.9823,1576198800,"Unfiltered"
"63",2019-12-13 01:10:00,8.97,14.4,2.2309,1576199400,"Unfiltered"
"64",2019-12-13 01:20:00,3.96,12.86,1.8764,1576200000,"Unfiltered"
"65",2019-12-13 01:30:00,5.2,13.49,3.3095,1576200600,"Unfiltered"
"66",2019-12-13 01:40:00,6.7,13.54,4.0525,1576201200,"Unfiltered"
"67",2019-12-13 01:50:00,6.28,13.38,2.078,1576201800,"Unfiltered"
"68",2019-12-13 02:00:00,7.12,13.57,3.425,1576202400,"Unfiltered"
"69",2019-12-13 02:10:00,7.81,13.21,3.2032,1576203000,"Unfiltered"
"70",2019-12-13 02:20:00,7.89,13.24,4.8107,1576203600,"Unfiltered"
"71",2019-12-13 02:30:00,10.21,14.29,4.0765,1576204200,"Unfiltered"
"72",2019-12-13 02:40:00,9.44,12.88,5.8002,1576204800,"Unfiltered"
"73",2019-12-13 03:00:00,22.27,18,7.244,1576206000,"Unfiltered"
"74",2019-12-13 03:10:00,20.81,19.43,9.6918,1576206600,"Unfiltered"
"75",2019-12-13 03:20:00,18.93,15.71,8.28,1576207200,"Unfiltered"
"76",2019-12-13 03:30:00,19.9,16.82,9.0045,1576207800,"Unfiltered"
"77",2019-12-13 03:40:00,24.81,22.63,16.3109,1576208400,"Unfiltered"
"78",2019-12-13 04:30:00,43.82,37.77,38.4648,1576211400,"Unfiltered"
"79",2019-12-13 04:40:00,56.87,47.54,54.0793,1576212000,"Unfiltered"
"80",2019-12-13 04:50:00,58.96,48.24,50.6946,1576212600,"Unfiltered"
"81",2019-12-13 05:00:00,75.75,63.23,73.4416,1576213200,"Unfiltered"
"82",2019-12-13 05:10:00,104.82,88.82,114.0831,1576213800,"Unfiltered"
"83",2019-12-13 05:20:00,96.7,84.11,97.8034,1576214400,"Unfiltered"
"84",2019-12-13 05:30:00,107.32,90.1,98.0061,1576215000,"Unfiltered"
"85",2019-12-13 05:40:00,58.63,51.01,45.9107,1576215600,"Unfiltered"
"86",2019-12-13 06:00:00,128.92,105.68,160.0045,1576216800,"Unfiltered"
"87",2019-12-13 06:10:00,134.56,110.74,132.2091,1576217400,"Unfiltered"
"88",2019-12-13 06:20:00,104.34,89.84,91.3739,1576218000,"Unfiltered"
"89",2019-12-13 06:30:00,99.89,87.34,91.8013,1576218600,"Unfiltered"
"90",2019-12-13 06:40:00,134.04,111.29,134.0788,1576219200,"Unfiltered"
"91",2019-12-13 06:50:00,136.65,113.24,125.189,1576219800,"Unfiltered"
"92",2019-12-13 07:00:00,95.12,85.39,80.9557,1576220400,"Unfiltered"
"93",2019-12-13 07:10:00,61.53,54.91,45.7806,1576221000,"Unfiltered"
"94",2019-12-13 07:20:00,42.76,38.47,30.1816,1576221600,"Unfiltered"
"95",2019-12-13 07:30:00,43.92,39.49,30.9094,1576222200,"Unfiltered"
"96",2019-12-13 07:40:00,44.84,39.41,33.9434,1576222800,"Unfiltered"
"97",2019-12-13 07:50:00,37.75,35.1,29.7516,1576223400,"Unfiltered"
"98",2019-12-13 08:00:00,35.31,33.84,28.2506,1576224000,"Unfiltered"
"99",2019-12-13 08:10:00,51.53,47.61,37.2028,1576224600,"Unfiltered"
"100",2019-12-13 08:20:00,38.49,38.5,27.1524,1576225200,"Unfiltered"
"101",2019-12-13 08:30:00,23.23,23.94,18.1631,1576225800,"Unfiltered"
"102",2019-12-13 08:40:00,36.69,36.62,29.146,1576226400,"Unfiltered"
"103",2019-12-13 09:00:00,27.72,29.43,14.9589,1576227600,"Unfiltered"
"104",2019-12-13 09:10:00,21.99,22.24,12.7526,1576228200,"Unfiltered"
"105",2019-12-13 09:20:00,26.43,27.07,18.3539,1576228800,"Unfiltered"
"106",2019-12-13 09:30:00,34.12,33.31,27.2184,1576229400,"Unfiltered"
"107",2019-12-13 09:40:00,34.41,36.47,25.2169,1576230000,"Unfiltered"
"108",2019-12-13 09:50:00,33.65,35.27,24.4319,1576230600,"Unfiltered"
"109",2019-12-13 10:00:00,48.6,46.26,34.6785,1576231200,"Unfiltered"
"110",2019-12-13 10:10:00,36.93,36.21,24.4081,1576231800,"Unfiltered"
"111",2019-12-13 10:20:00,37.35,33.74,22.4289,1576232400,"Unfiltered"
"112",2019-12-13 10:30:00,43.33,38.72,27.1831,1576233000,"Unfiltered"
"113",2019-12-13 10:40:00,52.3,45.21,33.8562,1576233600,"Unfiltered"
"114",2019-12-13 10:50:00,33.08,29.82,16.7368,1576234200,"Unfiltered"
"115",2019-12-13 11:00:00,35.01,29.49,19.2165,1576234800,"Unfiltered"
"116",2019-12-13 11:10:00,31.16,23,15.9939,1576235400,"Unfiltered"
"117",2019-12-13 11:20:00,28.85,20.33,15.716,1576236000,"Unfiltered"
"118",2019-12-13 11:30:00,31.3,25.48,18.6593,1576236600,"Unfiltered"
"119",2019-12-13 11:40:00,31.45,25.81,18.0996,1576237200,"Unfiltered"
"120",2019-12-13 12:00:00,26.97,20.7,15.3863,1576238400,"Unfiltered"
"121",2019-12-13 12:10:00,27.77,20.08,14.0586,1576239000,"Unfiltered"
"122",2019-12-13 12:20:00,34.95,27.72,16.9809,1576239600,"Unfiltered"
"123",2019-12-13 12:30:00,39.26,31.23,20.9043,1576240200,"Unfiltered"
"124",2019-12-13 12:40:00,34.35,29.63,22.3993,1576240800,"Unfiltered"
"125",2019-12-13 12:50:00,32.71,28.4,18.6907,1576241400,"Unfiltered"
"126",2019-12-13 13:00:00,38.03,35.45,23.4355,1576242000,"Unfiltered"
"127",2019-12-13 13:10:00,39.42,35.53,25.2606,1576242600,"Unfiltered"
"128",2019-12-13 13:20:00,33.79,31.6,21.7516,1576243200,"Unfiltered"
"129",2019-12-13 13:30:00,34.61,31.92,20.3546,1576243800,"Unfiltered"
"130",2019-12-13 13:40:00,34.58,32.68,22.1087,1576244400,"Unfiltered"
"131",2019-12-13 13:50:00,30.63,29.88,19.9767,1576245000,"Unfiltered"
"132",2019-12-13 14:00:00,35.92,34.74,22.9955,1576245600,"Unfiltered"
"133",2019-12-13 14:10:00,40.93,39.14,24.4864,1576246200,"Unfiltered"
"134",2019-12-13 14:20:00,52.89,51.41,32.317,1576246800,"Unfiltered"
"135",2019-12-13 14:30:00,59.5,57.85,44.1333,1576247400,"Unfiltered"
"136",2019-12-13 14:40:00,42.93,41.35,27.7731,1576248000,"Unfiltered"
"137",2019-12-13 15:00:00,42.8,41.48,23.6099,1576249200,"Unfiltered"
"138",2019-12-13 15:10:00,43.81,42.05,27.0222,1576249800,"Unfiltered"
"139",2019-12-13 15:20:00,48.81,46.72,33.0903,1576250400,"Unfiltered"
"140",2019-12-13 15:30:00,58.65,55.38,39.4705,1576251000,"Unfiltered"
"141",2019-12-13 15:40:00,56.65,54.78,35.2695,1576251600,"Unfiltered"
"142",2019-12-13 15:50:00,47.37,43.94,25.5078,1576252200,"Unfiltered"
"143",2019-12-13 16:00:00,40.58,39.33,21.4382,1576252800,"Unfiltered"
"144",2019-12-13 16:10:00,50.94,47.87,31.034,1576253400,"Unfiltered"
"145",2019-12-13 16:20:00,50.08,47.26,31.8203,1576254000,"Unfiltered"
"146",2019-12-13 16:30:00,47.62,43.35,29.1735,1576254600,"Unfiltered"
"147",2019-12-13 16:40:00,62.12,61.16,42.9914,1576255200,"Unfiltered"
"148",2019-12-13 16:50:00,37.77,36.23,18.3402,1576255800,"Unfiltered"
"149",2019-12-13 17:00:00,33.71,34.23,14.5325,1576256400,"Unfiltered"
"150",2019-12-13 17:10:00,31.95,31.83,15.2739,1576257000,"Unfiltered"
"151",2019-12-13 17:20:00,27.29,28,10.9528,1576257600,"Unfiltered"
"152",2019-12-13 17:30:00,23.95,23.85,10.812,1576258200,"Unfiltered"
"153",2019-12-13 17:40:00,23.71,23.42,11.1133,1576258800,"Unfiltered"
"154",2019-12-13 18:00:00,25.85,27.52,13.5322,1576260000,"Unfiltered"
"155",2019-12-13 18:10:00,25.82,27.42,13.1455,1576260600,"Unfiltered"
"156",2019-12-13 18:20:00,16.87,14.19,7.7585,1576261200,"Unfiltered"
"157",2019-12-13 18:30:00,23.91,23.58,11.8339,1576261800,"Unfiltered"
"158",2019-12-13 18:40:00,25.47,26.49,11.1232,1576262400,"Unfiltered"
"159",2019-12-13 18:50:00,26.09,26.62,10.5388,1576263000,"Unfiltered"
"160",2019-12-13 19:00:00,30.53,29.22,11.9775,1576263600,"Unfiltered"
"161",2019-12-13 19:10:00,31.6,30.09,11.5675,1576264200,"Unfiltered"
"162",2019-12-13 19:20:00,32.18,30.9,12.2426,1576264800,"Unfiltered"
"163",2019-12-13 19:30:00,33.27,31.7,13.5269,1576265400,"Unfiltered"
"164",2019-12-13 19:40:00,24.91,25.65,8.4398,1576266000,"Unfiltered"
