"","Date[UTC]","RLM","RF","Reference","timestamp","Status"
"34",2019-12-12 20:00:00,27.8,28.66,25.3418,1576180800,0
"35",2019-12-12 20:10:00,26.07,27.55,23.9278,1576181400,0
"36",2019-12-12 20:20:00,22.41,24.5,19.5428,1576182000,0
"37",2019-12-12 20:30:00,25.21,26.77,23.0383,1576182600,0
"38",2019-12-12 20:40:00,19.87,21.5,19.0454,1576183200,0
"39",2019-12-12 20:50:00,25.14,26.95,23.8597,1576183800,0
"40",2019-12-12 21:00:00,24.69,26.64,25.3056,1576184400,0
"41",2019-12-12 21:10:00,26.69,27.83,26.2351,1576185000,0
"42",2019-12-12 21:20:00,28.03,28.56,28.7322,1576185600,0
"43",2019-12-12 21:30:00,25.29,26.89,24.2989,1576186200,0
"44",2019-12-12 21:40:00,21.81,23.33,18.4316,1576186800,0
"45",2019-12-12 22:00:00,28.56,28.3,24.176,1576188000,0
"46",2019-12-12 22:10:00,24.82,26.1,23.0281,1576188600,0
"47",2019-12-12 22:20:00,24.17,25.32,22.4669,1576189200,0
"48",2019-12-12 22:30:00,23.52,24.38,22.179,1576189800,0
"49",2019-12-12 22:40:00,20.63,22.65,16.9855,1576190400,0
"50",2019-12-12 22:50:00,21.83,23.62,18.3285,1576191000,0
"51",2019-12-12 23:00:00,21.51,23.54,16.5994,1576191600,0
"52",2019-12-12 23:10:00,21.69,23.34,17.8209,1576192200,0
"53",2019-12-12 23:20:00,19.61,21.74,16.0813,1576192800,0
"54",2019-12-12 23:30:00,21.49,23.37,17.3563,1576193400,0
"55",2019-12-12 23:40:00,21.64,23.61,19.7543,1576194000,0
"56",2019-12-12 23:50:00,17.71,20.43,15.8296,1576194600,0
"57",2019-12-13 00:00:00,23.53,25.96,19.6093,1576195200,0
"58",2019-12-13 00:10:00,28.88,29.46,28.2353,1576195800,0
"59",2019-12-13 00:20:00,23.75,25.72,20.738,1576196400,0
"60",2019-12-13 00:30:00,21.72,23.28,19.956,1576197000,0
"61",2019-12-13 00:40:00,16.72,19.74,13.4676,1576197600,0
"62",2019-12-13 01:00:00,12.77,15.9,12.2285,1576198800,0
"63",2019-12-13 01:10:00,13.77,16.78,11.0933,1576199400,0
"64",2019-12-13 01:20:00,11.08,15.43,10.1892,1576200000,0
"65",2019-12-13 01:30:00,11.91,15.83,11.2301,1576200600,0
"66",2019-12-13 01:40:00,9.12,12.53,11.2909,1576201200,0
"67",2019-12-13 01:50:00,9.7,13.04,10.2903,1576201800,0
"68",2019-12-13 02:00:00,8.36,12.3,10.6109,1576202400,0
"69",2019-12-13 02:10:00,7.13,11.91,9.6811,1576203000,0
"70",2019-12-13 02:20:00,11.98,15.1,10.4473,1576203600,0
"71",2019-12-13 02:30:00,15.96,17.57,13.3055,1576204200,0
"72",2019-12-13 02:40:00,15.57,16.9,12.604,1576204800,0
"73",2019-12-13 02:50:00,13.19,14.96,11.4605,1576205400,0
"74",2019-12-13 03:00:00,18.02,19.28,13.8477,1576206000,0
"75",2019-12-13 03:10:00,19.63,20.51,15.6329,1576206600,0
"76",2019-12-13 03:20:00,19.44,20.52,16.1557,1576207200,0
"77",2019-12-13 03:30:00,20.54,21.3,16.7551,1576207800,0
"78",2019-12-13 03:40:00,24.86,24.4,21.956,1576208400,0
"79",2019-12-13 04:30:00,28.24,27.43,26.34,1576211400,0
"80",2019-12-13 04:40:00,34.03,30.54,31.3932,1576212000,0
"81",2019-12-13 04:50:00,36.24,32.85,35.5158,1576212600,0
"82",2019-12-13 05:00:00,43.15,34.6,40.3429,1576213200,0
"83",2019-12-13 05:10:00,53.14,41.15,47.8167,1576213800,0
"84",2019-12-13 05:20:00,50.34,39.57,44.7906,1576214400,0
"85",2019-12-13 05:30:00,49.19,38.39,52.242,1576215000,0
"86",2019-12-13 05:40:00,40.21,35.17,37.5429,1576215600,0
"87",2019-12-13 05:50:00,51.28,39.9,34.4951,1576216200,0
"88",2019-12-13 06:00:00,55.94,42.56,49.2719,1576216800,0
"89",2019-12-13 06:10:00,48.87,39.25,48.6057,1576217400,0
"90",2019-12-13 06:20:00,46.56,38.48,41.5293,1576218000,0
"91",2019-12-13 06:30:00,46.68,38.46,31.7207,1576218600,0
"92",2019-12-13 06:40:00,50.11,40.34,55.0067,1576219200,0
"93",2019-12-13 07:00:00,46.97,39.05,48.3222,1576220400,0
"94",2019-12-13 07:10:00,35.42,32.64,30.7077,1576221000,0
"95",2019-12-13 07:20:00,21.42,22.24,16.6995,1576221600,0
"96",2019-12-13 07:30:00,18.71,20.6,20.8335,1576222200,0
"97",2019-12-13 07:40:00,18.83,22.58,21.2974,1576222800,0
"98",2019-12-13 07:50:00,16.28,22.57,17.5188,1576223400,0
"99",2019-12-13 08:00:00,15.38,22.75,16.9776,1576224000,0
"100",2019-12-13 08:10:00,17.05,21.48,19.6638,1576224600,0
"101",2019-12-13 08:20:00,15.97,20.69,17.6092,1576225200,0
"102",2019-12-13 08:30:00,14.53,19.77,14.9946,1576225800,0
"103",2019-12-13 08:40:00,15.82,19.97,14.2715,1576226400,0
"104",2019-12-13 08:50:00,13.41,18.79,13.0068,1576227000,0
"105",2019-12-13 09:00:00,13.74,18.49,14.1555,1576227600,0
"106",2019-12-13 09:10:00,14.29,18.51,13.8329,1576228200,0
"107",2019-12-13 09:20:00,15.23,18.99,14.2926,1576228800,0
"108",2019-12-13 09:30:00,19,21.61,15.0129,1576229400,0
"109",2019-12-13 09:40:00,16.96,19.39,15.3775,1576230000,0
"110",2019-12-13 10:00:00,24.86,25.63,27.0435,1576231200,0
"111",2019-12-13 10:10:00,22.22,23.59,16.1719,1576231800,0
"112",2019-12-13 10:20:00,21.9,22.83,22.5178,1576232400,0
"113",2019-12-13 10:30:00,24.97,24.3,23.3429,1576233000,0
"114",2019-12-13 10:40:00,28.9,26.94,24.116,1576233600,0
"115",2019-12-13 10:50:00,20.6,23,14.4843,1576234200,0
"116",2019-12-13 11:00:00,21.15,21.99,16.1083,1576234800,0
"117",2019-12-13 11:10:00,19.75,19.2,15.1728,1576235400,0
"118",2019-12-13 11:20:00,17.04,16.01,11.8653,1576236000,0
"119",2019-12-13 11:30:00,19.73,20.1,17.1809,1576236600,0
"120",2019-12-13 11:40:00,18.91,19.19,13.367,1576237200,0
"121",2019-12-13 11:50:00,20.54,21.3,16.8973,1576237800,0
"122",2019-12-13 12:00:00,18.94,18.69,15.316,1576238400,0
"123",2019-12-13 12:10:00,15.21,14.62,13.4717,1576239000,0
"124",2019-12-13 12:20:00,16.61,15.4,14.8397,1576239600,0
"125",2019-12-13 12:30:00,21.52,22.18,20.4545,1576240200,0
"126",2019-12-13 12:40:00,20.04,21.02,21.0977,1576240800,0
"127",2019-12-13 13:10:00,26.85,26.11,25.1364,1576242600,0
"128",2019-12-13 13:20:00,23.64,23.92,25.1088,1576243200,0
"129",2019-12-13 13:30:00,22.03,23.14,22.0537,1576243800,0
"130",2019-12-13 13:40:00,24.11,23.89,23.8452,1576244400,0
"131",2019-12-13 13:50:00,20.99,23.05,22.6531,1576245000,0
"132",2019-12-13 14:00:00,21.96,24.94,23.7576,1576245600,0
"133",2019-12-13 14:10:00,20.73,22.76,23.7033,1576246200,0
"134",2019-12-13 14:20:00,32.15,29.91,31.4918,1576246800,0
"135",2019-12-13 14:30:00,43.46,36.06,36.0297,1576247400,0
"136",2019-12-13 14:40:00,32.23,31.19,31.5285,1576248000,0
"137",2019-12-13 14:50:00,18.69,21.24,21.3596,1576248600,0
"138",2019-12-13 15:00:00,23.46,24.25,24.3917,1576249200,0
"139",2019-12-13 15:10:00,26.24,27.09,30.4521,1576249800,0
"140",2019-12-13 15:20:00,33.9,32.62,30.1743,1576250400,0
"141",2019-12-13 15:30:00,42.35,36.58,38.2938,1576251000,0
"142",2019-12-13 15:40:00,35.83,33.61,32.7808,1576251600,0
"143",2019-12-13 16:00:00,23.51,24.89,21.5683,1576252800,0
"144",2019-12-13 16:10:00,33.93,32.79,33.9084,1576253400,0
"145",2019-12-13 16:20:00,34.85,33.11,32.216,1576254000,0
"146",2019-12-13 16:30:00,37.77,35.05,33.565,1576254600,0
"147",2019-12-13 16:40:00,46.16,38.93,46.6514,1576255200,0
"148",2019-12-13 16:50:00,24.03,25.7,21.9309,1576255800,0
"149",2019-12-13 17:00:00,18.13,21.24,17.52,1576256400,0
"150",2019-12-13 17:10:00,16.81,19.53,17.6609,1576257000,0
"151",2019-12-13 17:20:00,13.67,16.63,13.9056,1576257600,0
"152",2019-12-13 17:30:00,14.34,17.53,15.7619,1576258200,0
"153",2019-12-13 17:40:00,14.51,17.01,17.746,1576258800,0
"154",2019-12-13 17:50:00,12.3,14.84,12.1387,1576259400,0
"155",2019-12-13 18:00:00,16.45,18.95,15.7168,1576260000,0
"156",2019-12-13 18:10:00,20.74,23.45,21.235,1576260600,0
"157",2019-12-13 18:20:00,10.13,13.48,10.6016,1576261200,0
"158",2019-12-13 18:30:00,17.23,19.13,16.7952,1576261800,0
"159",2019-12-13 18:40:00,17.58,19.55,17.1992,1576262400,0
"160",2019-12-13 19:00:00,15.66,17.96,16.3586,1576263600,0
"161",2019-12-13 19:10:00,21.47,22.9,18.7324,1576264200,0
"162",2019-12-13 19:20:00,20.6,22.91,19.1395,1576264800,0
"163",2019-12-13 19:30:00,19.06,21.38,18.1852,1576265400,0
"164",2019-12-13 19:40:00,15.9,17.71,16.4881,1576266000,0
"165",2019-12-13 19:50:00,14.65,16.76,15.0097,1576266600,0
"166",2019-12-13 20:00:00,15.56,17.68,17.5542,1576267200,0
"167",2019-12-13 20:10:00,13.25,16.03,14.5723,1576267800,0
"168",2019-12-13 20:20:00,11.2,13.84,12.0618,1576268400,0
"169",2019-12-13 20:30:00,8.88,11.64,9.702,1576269000,0
"170",2019-12-13 20:40:00,8.34,13.56,7.3207,1576269600,0
"171",2019-12-13 20:50:00,7.48,12.14,6.3913,1576270200,0
"172",2019-12-13 21:00:00,5.95,11.61,7.2479,1576270800,0
"173",2019-12-13 21:10:00,6.55,11.06,6.5261,1576271400,0
"174",2019-12-13 21:20:00,6.45,10.89,7.3579,1576272000,0
"175",2019-12-13 21:30:00,6.91,12.6,10.0796,1576272600,0
"176",2019-12-13 21:40:00,4.1,9.41,7.7874,1576273200,0
"177",2019-12-13 22:00:00,10.66,13.48,12.888,1576274400,0
"178",2019-12-13 22:10:00,10.26,13.22,9.8863,1576275000,0
"179",2019-12-13 22:20:00,10.78,14.89,12.3896,1576275600,0
"180",2019-12-13 22:30:00,11.8,13.49,12.4429,1576276200,0
"181",2019-12-13 22:40:00,13.46,15.16,11.3458,1576276800,0
"182",2019-12-13 22:50:00,12.5,14.09,13.0315,1576277400,0
"183",2019-12-13 23:00:00,12.09,15.4,12.3615,1576278000,0
"184",2019-12-13 23:10:00,15.66,17.86,13.8258,1576278600,0
"185",2019-12-13 23:20:00,17.65,20.96,13.6904,1576279200,0
"186",2019-12-13 23:30:00,24.51,25.48,18.1632,1576279800,0
"187",2019-12-13 23:40:00,13.1,15.76,11.287,1576280400,0
"188",2019-12-13 23:50:00,16.8,18.78,11.4628,1576281000,0
"189",2019-12-14 00:00:00,21.38,23.03,17.5913,1576281600,0
"190",2019-12-14 00:10:00,10.42,13.95,9.9555,1576282200,0
"191",2019-12-14 00:20:00,4.44,9.58,5.5341,1576282800,0
"192",2019-12-14 00:30:00,6.25,10.45,4.7486,1576283400,0
"193",2019-12-14 00:40:00,4.15,7.56,4.0374,1576284000,0
"194",2019-12-14 01:00:00,4.26,9.36,2.5195,1576285200,0
"195",2019-12-14 01:10:00,3.46,9.09,2.5104,1576285800,0
"196",2019-12-14 01:20:00,3.7,9.35,3.715,1576286400,0
"197",2019-12-14 01:30:00,3.91,10.02,3.9249,1576287000,0
"198",2019-12-14 01:40:00,2.05,10.02,2.6519,1576287600,0
"199",2019-12-14 01:50:00,2.83,10.65,2.7514,1576288200,0
"200",2019-12-14 02:00:00,2.78,10.21,2.7729,1576288800,0
"201",2019-12-14 02:10:00,2.63,9.22,2.3592,1576289400,0
"202",2019-12-14 02:20:00,2.65,9.17,2.1256,1576290000,0
"203",2019-12-14 02:30:00,1.29,9.14,2.439,1576290600,0
"204",2019-12-14 02:40:00,2.27,9.41,2.1236,1576291200,0
"205",2019-12-14 02:50:00,3.49,9.98,2.6173,1576291800,0
"206",2019-12-14 03:00:00,4.14,10.86,2.2382,1576292400,0
"207",2019-12-14 03:10:00,3.7,9.84,2.7036,1576293000,0
"208",2019-12-14 03:20:00,3.4,9.41,2.5019,1576293600,0
"209",2019-12-14 03:30:00,3.44,8.85,2.6803,1576294200,0
"210",2019-12-14 03:40:00,5.46,9.71,3.2308,1576294800,0
"211",2019-12-14 04:00:00,5.77,10.36,3.4542,1576296000,0
"212",2019-12-14 04:10:00,6.28,10.13,4.7392,1576296600,0
"213",2019-12-14 04:20:00,5.84,9.88,3.6271,1576297200,0
"214",2019-12-14 04:30:00,5.98,9.71,4.0035,1576297800,0
"215",2019-12-14 04:40:00,7.18,11.36,3.9434,1576298400,0
"216",2019-12-14 05:30:00,9.82,13.57,5.2656,1576301400,0
"217",2019-12-14 05:40:00,9.89,12.81,5.6266,1576302000,0
"218",2019-12-14 05:50:00,10.23,13.08,5.0944,1576302600,0
"219",2019-12-14 06:00:00,10.92,15.14,5.9897,1576303200,0
"220",2019-12-14 06:10:00,10.38,14.01,4.5234,1576303800,0
"221",2019-12-14 06:20:00,11.26,14.48,4.2486,1576304400,0
"222",2019-12-14 06:30:00,11.86,14.22,4.545,1576305000,0
"223",2019-12-14 06:40:00,12.3,13.11,5.7488,1576305600,0
"224",2019-12-14 07:00:00,14.93,14.37,9.8222,1576306800,0
"225",2019-12-14 07:10:00,13.31,13.28,7.4026,1576307400,0
"226",2019-12-14 07:20:00,12.06,12.1,7.2987,1576308000,0
"227",2019-12-14 07:30:00,15.3,13.9,11.3741,1576308600,0
"228",2019-12-14 07:40:00,26.42,23.41,18.9124,1576309200,0
"229",2019-12-14 07:50:00,20.89,18.78,16.8878,1576309800,0
"230",2019-12-14 08:00:00,20.32,17.55,13.8426,1576310400,0
"231",2019-12-14 08:10:00,20.72,16.32,15.575,1576311000,0
"232",2019-12-14 08:20:00,24.72,18.91,18.534,1576311600,0
"233",2019-12-14 08:30:00,18.27,13.22,12.9049,1576312200,0
"234",2019-12-14 08:40:00,25.03,18.55,19.4127,1576312800,0
"235",2019-12-14 08:50:00,18.69,12.86,10.5419,1576313400,0
"236",2019-12-14 09:00:00,19.18,14.16,11.9711,1576314000,0
"237",2019-12-14 09:10:00,19.01,14.16,12.7361,1576314600,0
"238",2019-12-14 09:20:00,18.96,14.33,14.1567,1576315200,0
"239",2019-12-14 09:30:00,23.25,19.21,15.4731,1576315800,0
"240",2019-12-14 09:40:00,23.82,19.61,17.2558,1576316400,0
"241",2019-12-14 10:00:00,26.96,24.16,14.8609,1576317600,0
"242",2019-12-14 10:10:00,19.34,18.22,15.2996,1576318200,0
"243",2019-12-14 10:20:00,19.43,18.31,16.4001,1576318800,0
"244",2019-12-14 10:30:00,17.35,14.38,14.2678,1576319400,0
"245",2019-12-14 10:40:00,17.69,14.93,13.906,1576320000,0
"246",2019-12-14 10:50:00,17.9,17.3,13.8839,1576320600,0
"247",2019-12-14 11:00:00,17.53,17.09,12.5003,1576321200,0
"248",2019-12-14 11:10:00,21.25,19.76,20.8292,1576321800,0
"249",2019-12-14 11:20:00,24.43,23.13,21.0145,1576322400,0
"250",2019-12-14 11:30:00,16.78,14.36,11.3521,1576323000,0
"251",2019-12-14 11:40:00,17.14,14.42,14.2633,1576323600,0
"252",2019-12-14 11:50:00,20.37,19.44,15.6367,1576324200,0
"253",2019-12-14 12:00:00,12.17,11.09,9.0354,1576324800,0
"254",2019-12-14 12:10:00,19.71,18.45,17.6793,1576325400,0
"255",2019-12-14 12:20:00,14.64,13.97,12.3442,1576326000,0
"256",2019-12-14 12:30:00,14.27,13.19,12.7567,1576326600,0
"257",2019-12-14 12:40:00,13.37,12.45,11.4299,1576327200,0
"258",2019-12-14 13:00:00,16.46,12.5,10.3092,1576328400,0
"259",2019-12-14 13:10:00,17.27,13.4,14.2919,1576329000,0
"260",2019-12-14 13:20:00,15.68,12.01,10.5465,1576329600,0
"261",2019-12-14 13:30:00,15.76,12.49,11.5371,1576330200,0
"262",2019-12-14 13:40:00,17.15,12.76,11.3992,1576330800,0
"263",2019-12-14 13:50:00,18.42,13.57,12.9133,1576331400,0
"264",2019-12-14 14:00:00,20.34,16.02,16.675,1576332000,0
"265",2019-12-14 14:10:00,21.64,17.76,18.0178,1576332600,0
"266",2019-12-14 14:20:00,25.96,21.69,20.8531,1576333200,0
"267",2019-12-14 14:30:00,24.52,20.05,21.8239,1576333800,0
"268",2019-12-14 14:40:00,23.92,20.11,19.6924,1576334400,0
"269",2019-12-14 14:50:00,24.72,20.63,20.7266,1576335000,0
"270",2019-12-14 15:00:00,24,20.34,22.9618,1576335600,0
"271",2019-12-14 15:10:00,21.23,16.71,19.5705,1576336200,0
"272",2019-12-14 15:20:00,21.4,19.22,19.7126,1576336800,0
"273",2019-12-14 15:30:00,15.41,13.68,13.042,1576337400,0
"274",2019-12-14 15:40:00,17.11,15.85,16.7893,1576338000,0
"275",2019-12-14 16:00:00,13.65,13.28,10.164,1576339200,0
"276",2019-12-14 16:10:00,12.33,11.19,11.0474,1576339800,0
"277",2019-12-14 16:20:00,11.18,11.01,10.8783,1576340400,0
"278",2019-12-14 16:30:00,11.87,11.9,11.4417,1576341000,0
"279",2019-12-14 16:40:00,10.33,12.74,11.656,1576341600,0
"280",2019-12-14 16:50:00,9.07,11.68,11.5651,1576342200,0
"281",2019-12-14 17:00:00,9.29,11.21,12.4213,1576342800,0
"282",2019-12-14 17:10:00,11.86,13.45,12.1214,1576343400,0
"283",2019-12-14 17:20:00,7.64,11.71,7.9425,1576344000,0
"284",2019-12-14 17:30:00,7.02,12.26,7.7346,1576344600,0
"285",2019-12-14 17:40:00,10.17,11.64,10.5818,1576345200,0
"286",2019-12-14 17:50:00,10.3,11.71,11.9741,1576345800,0
"287",2019-12-14 18:00:00,9.77,11.74,11.0541,1576346400,0
"288",2019-12-14 18:10:00,10.3,12.08,10.5066,1576347000,0
"289",2019-12-14 18:20:00,8.95,11.31,11.1383,1576347600,0
"290",2019-12-14 18:30:00,12.28,13.87,11.7385,1576348200,0
"291",2019-12-14 18:40:00,15.29,16.11,12.3987,1576348800,0
"292",2019-12-14 19:00:00,16.89,18.53,15.3748,1576350000,0
"293",2019-12-14 19:10:00,15.12,15.79,12.9587,1576350600,0
"294",2019-12-14 19:20:00,11.1,11.01,9.7734,1576351200,0
"295",2019-12-14 19:30:00,24.6,25.64,17.34,1576351800,0
"296",2019-12-14 19:40:00,22.44,23.22,18.3969,1576352400,0
"297",2019-12-14 19:50:00,18.09,18.24,14.1613,1576353000,0
"298",2019-12-14 20:00:00,17.42,17.65,15.2115,1576353600,0
"299",2019-12-14 20:10:00,13.58,13.55,10.8344,1576354200,0
"300",2019-12-14 20:20:00,30.59,30.31,25.2118,1576354800,0
"301",2019-12-14 20:30:00,24.91,26.1,19.8105,1576355400,0
"302",2019-12-14 20:40:00,18.32,18.11,11.5511,1576356000,0
"303",2019-12-14 20:50:00,26.32,25.72,19.8721,1576356600,0
"304",2019-12-14 21:00:00,31.72,30.72,26.0621,1576357200,0
"305",2019-12-14 21:10:00,23.69,24.25,18.2588,1576357800,0
"306",2019-12-14 21:20:00,29.73,28.75,22.1911,1576358400,0
"307",2019-12-14 21:30:00,35.98,35.6,26.2254,1576359000,0
"308",2019-12-14 21:40:00,25.85,25.01,17.2674,1576359600,0
"309",2019-12-14 22:00:00,34.58,33.65,35.9012,1576360800,0
"310",2019-12-14 22:10:00,32.2,31.36,27.4232,1576361400,0
"311",2019-12-14 22:20:00,26.87,26.87,22.7889,1576362000,0
"312",2019-12-14 22:30:00,29.46,29.14,25.8007,1576362600,0
"313",2019-12-14 22:40:00,37.84,36.14,34.1339,1576363200,0
"314",2019-12-14 22:50:00,24.44,24.21,18.9117,1576363800,0
"315",2019-12-14 23:00:00,26.24,25.44,19.4049,1576364400,0
"316",2019-12-14 23:10:00,35.54,33.28,31.8909,1576365000,0
"317",2019-12-14 23:20:00,24.66,25.36,19.068,1576365600,0
"318",2019-12-14 23:30:00,25.41,24.84,20.352,1576366200,0
"319",2019-12-14 23:40:00,28.06,25.7,25.404,1576366800,0
"320",2019-12-14 23:50:00,31.11,29.29,25.3704,1576367400,0
"321",2019-12-15 00:00:00,26.08,25.18,22.0574,1576368000,0
"322",2019-12-15 00:10:00,25.37,24.46,21.4124,1576368600,0
"323",2019-12-15 00:20:00,39.49,35.17,33.8456,1576369200,0
"324",2019-12-15 00:30:00,36.97,34.26,30.8267,1576369800,0
"325",2019-12-15 00:40:00,22.66,21.47,17.0699,1576370400,0
"326",2019-12-15 01:00:00,21.4,20.8,9.6146,1576371600,0
"327",2019-12-15 01:10:00,26.83,27.12,19.489,1576372200,0
"328",2019-12-15 01:20:00,20.27,19.98,15.3561,1576372800,0
"329",2019-12-15 01:30:00,9.59,10.29,7.1689,1576373400,0
"330",2019-12-15 01:40:00,8.43,10.21,3.9975,1576374000,0
"331",2019-12-15 01:50:00,7.89,9.79,3.6462,1576374600,0
"332",2019-12-15 02:00:00,9.31,10.08,3.0213,1576375200,0
"333",2019-12-15 02:10:00,10.04,10.74,3.8523,1576375800,0
"334",2019-12-15 02:20:00,9.08,9.92,2.8668,1576376400,0
"335",2019-12-15 02:30:00,9.37,9.85,3.5717,1576377000,0
"336",2019-12-15 02:40:00,9.22,9.66,3.2101,1576377600,0
"337",2019-12-15 02:50:00,7.77,8.42,3.2962,1576378200,0
"338",2019-12-15 03:00:00,6.91,7.07,2.8115,1576378800,0
"339",2019-12-15 03:10:00,10.95,10.35,3.5563,1576379400,0
"340",2019-12-15 03:20:00,13.04,11.47,4.4552,1576380000,0
"341",2019-12-15 03:30:00,11.94,10.97,4.9062,1576380600,0
"342",2019-12-15 03:40:00,11.34,10.76,3.7978,1576381200,0
"343",2019-12-15 04:00:00,11.97,11.47,4.2665,1576382400,0
"344",2019-12-15 04:10:00,12.56,11.36,4.1969,1576383000,0
"345",2019-12-15 04:20:00,10.97,10,3.2216,1576383600,0
"346",2019-12-15 04:30:00,7.22,7.02,2.9582,1576384200,0
"347",2019-12-15 04:40:00,9.08,7.93,3.6012,1576384800,0
"348",2019-12-15 04:50:00,14.01,12.76,5.5969,1576385400,0
"349",2019-12-15 05:00:00,14.98,14.36,8.3698,1576386000,0
"350",2019-12-15 05:10:00,8.58,8.06,4.5969,1576386600,0
"351",2019-12-15 05:20:00,10.36,9.35,3.2958,1576387200,0
"352",2019-12-15 05:30:00,8.12,7.6,4.0795,1576387800,0
"353",2019-12-15 05:40:00,6.22,6.37,3.4353,1576388400,0
"354",2019-12-15 06:30:00,8.26,7.44,4.3503,1576391400,0
"355",2019-12-15 06:40:00,16.83,14.02,10.0307,1576392000,0
"356",2019-12-15 07:00:00,15.11,13.92,6.0527,1576393200,0
"357",2019-12-15 07:10:00,14.05,12.78,8.5838,1576393800,0
"358",2019-12-15 07:20:00,12.94,11.49,8.0026,1576394400,0
"359",2019-12-15 07:30:00,11.97,10.94,7.8543,1576395000,0
"360",2019-12-15 07:40:00,9.59,7.81,5.3376,1576395600,0
"361",2019-12-15 07:50:00,9.91,8.37,6.0607,1576396200,0
"362",2019-12-15 08:00:00,8.79,7.87,5.2515,1576396800,0
"363",2019-12-15 08:10:00,9.86,7.5,5.1294,1576397400,0
"364",2019-12-15 08:20:00,12.25,10.64,7.6624,1576398000,0
"365",2019-12-15 08:30:00,10.77,8.92,6.1646,1576398600,0
"366",2019-12-15 08:40:00,11.84,10.69,7.2062,1576399200,0
"367",2019-12-15 08:50:00,12.47,11.49,8.7937,1576399800,0
"368",2019-12-15 09:00:00,11.08,9.45,5.7598,1576400400,0
"369",2019-12-15 09:10:00,11.02,9.68,6.5521,1576401000,0
"370",2019-12-15 09:20:00,10.57,9.84,7.2651,1576401600,0
"371",2019-12-15 09:30:00,13.57,12.51,7.874,1576402200,0
"372",2019-12-15 09:40:00,14.25,12.58,9.7974,1576402800,0
"373",2019-12-15 10:00:00,16.68,12.56,10.0768,1576404000,0
"374",2019-12-15 10:10:00,13.67,11.19,8.655,1576404600,0
"375",2019-12-15 10:20:00,14.4,10.7,8.4227,1576405200,0
"376",2019-12-15 10:30:00,15.44,12.49,11.383,1576405800,0
"377",2019-12-15 10:40:00,13.09,10.39,9.8079,1576406400,0
"378",2019-12-15 10:50:00,15.41,12.58,10.8503,1576407000,0
"379",2019-12-15 11:00:00,19.12,16.4,13.9413,1576407600,0
"380",2019-12-15 11:10:00,13.33,10.01,8.7736,1576408200,0
"381",2019-12-15 11:20:00,15.44,12.3,9.763,1576408800,0
"382",2019-12-15 11:30:00,15.38,11.72,9.1434,1576409400,0
"383",2019-12-15 11:40:00,12.42,9.57,7.955,1576410000,0
"384",2019-12-15 11:50:00,14.49,10.08,7.6121,1576410600,0
"385",2019-12-15 12:00:00,12.86,9.38,10.229,1576411200,0
"386",2019-12-15 12:10:00,14.22,10.21,9.6356,1576411800,0
"387",2019-12-15 12:20:00,12.1,9.07,8.1948,1576412400,0
"388",2019-12-15 12:30:00,13.21,10.16,9.5818,1576413000,0
