"","Date[UTC]","RLM","RF","Reference","timestamp","Status"
"1",2019-12-12 14:10:00,25.2,27.54,25.9021,1576159800,0
"2",2019-12-12 14:20:00,22.63,21.95,22.5316,1576160400,0
"3",2019-12-12 14:30:00,23.75,23.73,25.2069,1576161000,0
"4",2019-12-12 14:40:00,25.85,27.71,24.7012,1576161600,0
"5",2019-12-12 14:50:00,27.76,29.35,26.9947,1576162200,0
"6",2019-12-12 15:00:00,33.12,34.48,31.8217,1576162800,0
"7",2019-12-12 15:10:00,32.88,34,36.954,1576163400,0
"8",2019-12-12 15:20:00,24.45,25.74,24.644,1576164000,0
"9",2019-12-12 15:30:00,35.31,37.82,36.7554,1576164600,0
"10",2019-12-12 15:40:00,45.6,41.11,52.2163,1576165200,0
"11",2019-12-12 15:50:00,63.61,60.46,78.9598,1576165800,0
"12",2019-12-12 16:00:00,45.28,40.86,54.2376,1576166400,0
"13",2019-12-12 16:10:00,56.27,52.38,70.717,1576167000,0
"14",2019-12-12 16:30:00,61.93,61.79,57.5391,1576168200,0
"15",2019-12-12 16:40:00,65.34,58.81,76.776,1576168800,0
"16",2019-12-12 16:50:00,65.65,57.08,75.0825,1576169400,0
"17",2019-12-12 17:00:00,51.68,46.37,54.8805,1576170000,0
"18",2019-12-12 17:10:00,40.57,40.59,40.7634,1576170600,0
"19",2019-12-12 17:20:00,41.77,41.43,43.0535,1576171200,0
"20",2019-12-12 17:30:00,52.54,46.17,63.2807,1576171800,0
"21",2019-12-12 17:40:00,33.34,37.75,34.9174,1576172400,0
"22",2019-12-12 17:50:00,38.19,39.95,39.6016,1576173000,0
"23",2019-12-12 18:00:00,40.26,40.3,44.6526,1576173600,0
"24",2019-12-12 18:10:00,32.6,35.17,39.3152,1576174200,0
"25",2019-12-12 18:20:00,63.16,57.08,76.8996,1576174800,0
"26",2019-12-12 18:30:00,48.97,43.32,59.1647,1576175400,0
"27",2019-12-12 18:40:00,40.51,40.22,42.377,1576176000,0
"28",2019-12-12 18:50:00,35.17,37.47,41.0475,1576176600,0
"29",2019-12-12 19:00:00,32.42,36.05,35.4202,1576177200,0
"30",2019-12-12 19:10:00,34.45,37.17,36.2622,1576177800,0
"31",2019-12-12 19:30:00,37.27,38.04,40.3671,1576179000,0
"32",2019-12-12 19:40:00,32.98,35.21,43.6882,1576179600,0
"33",2019-12-12 19:50:00,33.96,36.77,36.8326,1576180200,0
"34",2019-12-12 20:00:00,33.34,35.02,42.2789,1576180800,0
"35",2019-12-12 20:10:00,33.84,36.11,40.035,1576181400,0
"36",2019-12-12 20:20:00,25.67,31.53,28.6675,1576182000,0
"37",2019-12-12 20:30:00,25.48,31.59,32.8551,1576182600,0
"38",2019-12-12 20:40:00,20.75,29.3,22.8866,1576183200,0
"39",2019-12-12 20:50:00,23.68,29.27,27.6454,1576183800,0
"40",2019-12-12 21:00:00,20.17,23.98,23.0233,1576184400,0
"41",2019-12-12 21:10:00,24.56,27.8,28.2786,1576185000,0
"42",2019-12-12 21:20:00,30.72,32.04,35.7694,1576185600,0
"43",2019-12-12 21:30:00,23.01,27.97,28.6096,1576186200,0
"44",2019-12-12 21:40:00,11.33,24.74,15.4112,1576186800,0
"45",2019-12-12 21:50:00,18.09,26.98,20.105,1576187400,0
"46",2019-12-12 22:00:00,29,31.38,31.3635,1576188000,0
"47",2019-12-12 22:10:00,18.01,24.23,19.6486,1576188600,0
"48",2019-12-12 22:30:00,12.16,19.08,14.4386,1576189800,0
"49",2019-12-12 22:40:00,14.14,18.23,13.5672,1576190400,0
"50",2019-12-12 22:50:00,17.43,18.95,19.2148,1576191000,0
"51",2019-12-12 23:00:00,12.21,15.4,10.1739,1576191600,0
"52",2019-12-12 23:10:00,15.17,15.8,14.254,1576192200,0
"53",2019-12-12 23:20:00,10.53,12.35,9.5934,1576192800,0
"54",2019-12-12 23:30:00,13.13,12.91,11.5801,1576193400,0
"55",2019-12-12 23:40:00,13.71,13.59,13.2162,1576194000,0
"56",2019-12-12 23:50:00,12.02,13.09,10.4211,1576194600,0
"57",2019-12-13 00:00:00,12.37,13.09,9.6456,1576195200,0
"58",2019-12-13 00:10:00,16.41,16.3,18.5741,1576195800,0
"59",2019-12-13 00:20:00,10.78,12.31,7.8352,1576196400,0
"60",2019-12-13 00:30:00,8.95,11.7,8.0313,1576197000,0
"61",2019-12-13 00:40:00,4.37,8.28,3.398,1576197600,0
"62",2019-12-13 00:50:00,2.25,5.78,1.7464,1576198200,0
"63",2019-12-13 01:00:00,2.89,5.73,2.9823,1576198800,0
"64",2019-12-13 01:10:00,2.56,5.55,2.2309,1576199400,0
"65",2019-12-13 01:30:00,4.09,6.87,3.3095,1576200600,0
"66",2019-12-13 01:40:00,1.65,6.26,4.0525,1576201200,0
"67",2019-12-13 01:50:00,-0.67,5.96,2.078,1576201800,0
"68",2019-12-13 02:00:00,0.57,7.18,3.425,1576202400,0
"69",2019-12-13 02:10:00,0.01,7.82,3.2032,1576203000,0
"70",2019-12-13 02:20:00,-0.03,9.3,4.8107,1576203600,0
"71",2019-12-13 02:30:00,2.74,8.73,4.0765,1576204200,0
"72",2019-12-13 02:40:00,5.66,7.57,5.8002,1576204800,0
"73",2019-12-13 02:50:00,3.96,5.94,4.0365,1576205400,0
