"","Date","SO2_ppb","NOx_ppb","NO2_ppb","NO_ppb","O3_ppb","CO_ppb","DRUCK_hPa","TEMP_C","FEUCHTE_%","WIRI_GRAD","WIGE_m/s","WIGEM_m/s","REGEN_mm","P_Anz_1/cm3","PM10_kon_ug/m3","Russ_25_ug/m3","timestamp"
"80502",2019-12-12 00:00:00,0.1137,22.0366,14.6873,7.3493,12.0569,213.9065,958.2382,2.3852,99.88,135.4264,0.8637,1.33,0,19565.4707,11.9506,0.5523,1576108800
"80503",2019-12-12 00:10:00,0.1037,17.9924,12.1751,5.8173,13.0144,219.207,958.0388,2.3301,99.8894,161.5871,0.7148,1.16,0,11411.0781,10.8623,0.4149,1576109400
"80504",2019-12-12 00:20:00,0.1188,14.1198,10.1507,3.9691,16.834,264.1159,957.9155,2.3647,99.8918,171.085,0.9792,1.63,0,7952.4199,10.3214,0.3399,1576110000
"80505",2019-12-12 00:30:00,0.1278,7.984,6.2122,1.7717,19.9417,208.283,957.9015,2.4582,99.9088,186.7197,0.8678,1.98,0,10043.1465,10.8706,0.355,1576110600
"80506",2019-12-12 00:40:00,0.1213,18.1289,11.6071,6.5218,15.9956,208.1086,957.83,2.5018,99.9115,159.4214,0.7713,1.3,0,15153.3818,11.043,0.3375,1576111200
"80507",2019-12-12 00:50:00,0.1325,10.7314,8.2926,2.4388,17.4565,208.7674,957.814,2.4974,99.9198,200.6028,0.652,1.2,0,6200.6606,11.4807,0.345,1576111800
"80508",2019-12-12 01:00:00,0.1422,11.9205,8.6659,3.2546,18.7825,209.3179,957.7784,2.4729,99.925,209.8266,1.1073,1.92,0,6454.835,10.6735,0.2745,1576112400
"80509",2019-12-12 01:10:00,0.1526,16.2913,12.2575,4.0338,16.9188,204.285,957.7014,2.4667,99.93,258.4325,0.932,1.75,0,7031.7808,10.3329,0.4209,1576113000
"80510",2019-12-12 01:20:00,0.142,23.7512,16.9591,6.7921,14.3794,218.5689,957.7169,2.5417,99.9344,247.5625,0.6425,1.64,0,17671.8887,11.0466,0.5201,1576113600
"80511",2019-12-12 01:30:00,0.1146,13.6953,9.8833,3.812,19.3107,197.211,957.6151,2.4676,99.9498,217.2325,1.0152,2.09,0,11227.6143,10.7415,0.2806,1576114200
"80512",2019-12-12 01:40:00,0.1282,16.3644,12.2507,4.1137,17.2063,194.1615,957.4677,2.2808,99.9613,130.1632,0.7588,1.09,0,13208.6035,9.426,0.2234,1576114800
"80513",2019-12-12 01:50:00,0.0765,12.8761,10.7771,2.0989,16.1995,190.137,957.3908,2.0177,99.9523,103.3222,0.9032,1.39,0,14422.4434,7.5381,0.239,1576115400
"80514",2019-12-12 02:00:00,0.1113,23.3177,16.1167,7.201,14.0797,203.6792,957.3672,2.0679,99.9414,112.5899,1.2142,1.77,0,7826.4897,8.4457,0.3698,1576116000
"80515",2019-12-12 02:10:00,0.1176,13.661,9.4443,4.2166,18.7953,195.913,957.3511,2.1332,99.9475,142.7074,1.4345,1.92,0,8411.2813,10.8985,0.3722,1576116600
"80516",2019-12-12 02:20:00,0.0739,15.9726,11.252,4.7206,17.8702,195.1135,957.2726,2.2252,99.9468,137.2118,0.8023,1.59,0,19813.207,9.9385,0.2634,1576117200
"80517",2019-12-12 02:30:00,0.1247,21.2617,13.679,7.5827,15.9815,208.7223,957.1573,2.2289,99.9563,133.236,0.8233,1.37,0,22864.0996,9.2705,0.3438,1576117800
"80518",2019-12-12 02:40:00,0.1698,19.3091,12.0077,7.3014,16.7507,221.7561,957.0721,2.191,99.9561,153.7197,1.0357,1.41,0,25538.0078,9.0783,0.3209,1576118400
"80519",2019-12-12 02:50:00,0.1123,21.2357,13.8153,7.4204,16.3857,196.74,957.0292,2.1844,99.95,157.4138,0.7835,1.1,0,8177.3242,9.4239,0.2536,1576119000
"80520",2019-12-12 03:00:00,NA,NA,NA,NA,NA,201.9488,957.0383,2.1564,99.95,159.6088,0.8963,1.42,0,12086.0938,8.5528,0.2659,1576119600
"80521",2019-12-12 03:10:00,NA,NA,NA,NA,NA,247.1743,957.0767,2.081,99.9446,196.0185,0.8238,1.21,0,9724.1953,8.9566,0.3494,1576120200
"80522",2019-12-12 03:20:00,NA,NA,NA,NA,NA,197.2581,956.9956,2.1788,99.9473,223.9019,1.8698,3.74,0.035,13510.3535,8.9739,0.3846,1576120800
"80523",2019-12-12 03:30:00,NA,NA,NA,NA,NA,195.6669,956.9269,2.2625,99.9675,215.7038,1.713,2.89,0.022,31799.9238,9.5683,0.2878,1576121400
"80524",2019-12-12 03:40:00,0.1623,15.533,9.3862,6.1467,20.5497,223.8758,957.0366,2.2271,99.9675,205.5386,2.1512,3.23,0.059,21097.2539,10.5249,0.7181,1576122000
"80525",2019-12-12 03:50:00,0.135,18.8813,11.0034,7.8779,20.6078,198.5263,956.9208,2.1439,99.9629,219.2397,2.1658,3.62,0.046,10859.9824,11.9642,0.3073,1576122600
"80526",2019-12-12 04:00:00,0.1298,15.4129,9.2482,6.1647,23.444,189.4435,956.9198,2.1037,99.9784,224.1193,3.6462,5.82,0.086,14107.2148,13.8178,0.2408,1576123200
"80527",2019-12-12 04:10:00,0.11,19.4312,10.7994,8.6317,23.6922,197.7189,956.8954,1.9652,99.9768,223.0879,3.6252,5.08,0.058,27644.7266,11.7102,0.2371,1576123800
"80528",2019-12-12 04:20:00,0.1446,24.6136,12.4984,12.1153,23.5389,197.8445,956.8166,1.8087,99.964,218.2992,3.619,5.77,0.103,36418.6094,12.6039,0.3348,1576124400
"80529",2019-12-12 04:30:00,0.1638,35.5961,16.9897,18.6064,22.0573,223.1616,956.8827,1.6966,99.9524,222.5123,3.266,5.66,0.171,23148.4492,13.7409,0.4796,1576125000
"80530",2019-12-12 04:40:00,0.1622,39.7285,19.3093,20.4192,20.6327,216.2454,956.9023,1.6363,99.9357,216.7954,2.618,3.98,0.08,44175.8984,15.5848,0.7664,1576125600
"80531",2019-12-12 04:50:00,0.251,68.8343,29.1591,39.6752,16.0441,241.8376,956.9509,1.6352,99.9237,210.7046,1.9348,3.63,0.034,51967.6875,19.5969,0.4866,1576126200
"80532",2019-12-12 05:00:00,0.1912,50.1201,23.4126,26.7075,19.5295,226.8548,957.019,1.6803,99.92,214.4799,2.3742,3.82,0.021,36890.9492,20.6369,0.4599,1576126800
"80533",2019-12-12 05:10:00,0.2262,49.1725,21.8836,27.2889,20.4713,224.7136,957.0834,1.7198,99.923,215.8255,3.1618,4.85,0.032,34692.9023,16.7351,0.405,1576127400
"80534",2019-12-12 05:20:00,0.21,51.8017,22.9403,28.8613,21.3591,253.0974,957.1235,1.7509,99.9329,214.5905,3.692,5.42,0,54638.1758,13.5855,0.482,1576128000
"80535",2019-12-12 05:30:00,0.2457,52.0808,23.3324,28.7484,19.8623,230.9563,957.2451,1.7403,99.94,216.2724,3.2105,4.95,0,43019.4922,11.2962,0.4529,1576128600
"80536",2019-12-12 05:40:00,0.2473,69.8716,27.8497,42.0218,18.1634,238.5317,957.3334,1.7962,99.9478,221.342,3.7387,6.41,0.036,37940.2344,8.5014,0.5941,1576129200
"80537",2019-12-12 05:50:00,0.2248,58.3382,24.2047,34.1335,20.1707,259.9489,957.3315,1.8713,99.9532,220.9939,4.1518,6.46,0,19315.4199,6.9915,0.5959,1576129800
"80538",2019-12-12 06:00:00,0.2549,68.3598,25.5854,42.7744,19.066,236.0411,957.328,1.9409,99.9612,222.7858,4.0413,5.95,0,28294.9961,6.2066,0.6115,1576130400
"80539",2019-12-12 06:10:00,0.2229,53.1764,22.2313,30.9451,20.5847,235.3249,957.3788,1.9443,99.9699,217.5919,4.1397,5.74,0,24512.0586,5.9837,0.5004,1576131000
"80540",2019-12-12 06:20:00,0.2354,63.613,25.391,38.222,18.8192,241.6421,957.4178,1.9999,99.9705,222.2987,4.338,6.34,0,29983.1875,5.9706,0.6795,1576131600
"80541",2019-12-12 06:30:00,0.1971,50.0421,20.7659,29.2762,19.8555,243.6759,957.4384,2.1263,99.9701,217.5058,4.462,7.69,0,18326.3848,6.3303,0.494,1576132200
"80542",2019-12-12 06:40:00,0.223,62.1838,22.9568,39.2269,19.0605,245.3264,957.4608,2.1742,99.97,218.1139,4.2945,7.03,0,31166.1484,7.4533,0.589,1576132800
"80543",2019-12-12 06:50:00,0.2198,56.4912,24.2154,32.2758,18.888,230.7769,957.493,2.2123,99.9743,217.5741,3.8618,6.71,0,35158.4023,6.1765,0.4518,1576133400
"80544",2019-12-12 07:00:00,0.1694,39.9578,20.484,19.4739,20.3993,210.4107,957.6004,2.1817,99.97,218.2493,4.0567,6.89,0.034,28373.9551,6.2251,0.3738,1576134000
"80545",2019-12-12 07:10:00,0.1833,49.4044,21.7739,27.6305,19.9866,216.9445,957.6896,2.1436,99.9711,217.9647,4.0553,6.34,0.02,26432.1934,5.7497,0.4012,1576134600
"80546",2019-12-12 07:20:00,0.214,56.8502,22.4823,34.3679,19.1074,229.1617,957.7527,2.1106,99.9747,219.1664,4.511,6.56,0.036,31577.4336,5.1116,0.5266,1576135200
"80547",2019-12-12 07:30:00,0.1984,43.336,20.6815,22.6545,20.0542,218.4622,957.7888,2.1014,99.9714,219.3662,4.591,7.02,0.049,29079.1445,5.6242,0.4404,1576135800
"80548",2019-12-12 07:40:00,0.1576,40.1159,20.0655,20.0505,20.3668,214.6794,957.8903,2.1263,99.974,216.5222,4.4328,7.01,0,25328.5938,6.5035,0.4012,1576136400
"80549",2019-12-12 07:50:00,0.2232,52.0926,21.8794,30.2131,19.5552,258.8799,958.0556,2.1775,99.98,219.6346,4.2333,6.83,0.031,28633.6602,5.7147,0.6125,1576137000
"80550",2019-12-12 08:00:00,NA,NA,NA,NA,NA,229.2387,958.1215,2.2165,99.9796,221.5766,3.7523,6.47,0.103,53219.1445,5.8244,0.7144,1576137600
"80551",2019-12-12 08:10:00,NA,NA,NA,NA,NA,220.9142,958.2367,2.1813,99.9753,227.0371,3.8167,5.93,0.205,32266.9316,7.3146,0.5871,1576138200
"80552",2019-12-12 08:20:00,NA,NA,NA,NA,NA,242.9063,958.199,2.3326,99.9808,217.5065,3.9233,6.41,0,38416.5977,7.6812,0.5959,1576138800
"80553",2019-12-12 08:30:00,NA,NA,NA,NA,NA,209.9818,958.1596,2.4207,99.99,219.5693,4.0103,6.24,0.031,32688.7793,8.6904,0.4062,1576139400
"80554",2019-12-12 08:40:00,NA,NA,NA,NA,NA,203.3407,958.1655,2.3943,99.99,220.5891,3.9318,6.19,0,34286.9453,10.8219,0.4746,1576140000
"80555",2019-12-12 08:50:00,NA,NA,NA,NA,NA,221.2162,958.2003,2.438,99.9908,224.4304,2.9593,4.43,0,45525.7266,9.7197,0.4386,1576140600
"80556",2019-12-12 09:00:00,NA,NA,NA,NA,NA,217.7833,958.1835,2.5406,99.7394,217.3266,2.8987,4.71,0,43902.1094,10.1743,0.5564,1576141200
"80557",2019-12-12 09:10:00,NA,NA,NA,NA,NA,210.7172,958.2288,2.6519,98.5113,211.6588,2.973,4.54,0,42066.5664,10.173,0.4786,1576141800
"80558",2019-12-12 09:20:00,NA,NA,NA,NA,NA,250.7426,958.2362,2.7092,97.4409,214.3464,3.2745,4.45,0,39907.8438,8.1933,0.4492,1576142400
"80559",2019-12-12 09:30:00,NA,NA,NA,NA,NA,NA,958.2291,2.7686,96.4608,217.4281,3.1045,4.66,0,37876.5664,7.7088,0.499,1576143000
"80560",2019-12-12 09:40:00,NA,NA,NA,NA,NA,NA,958.2194,2.8604,97.0676,219.925,3.3908,5.37,0,45961.5547,7.2403,0.5796,1576143600
"80561",2019-12-12 09:50:00,NA,NA,NA,NA,NA,NA,958.0991,2.8303,96.4765,230.5067,3.155,4.77,0.035,48054.0898,7.1967,0.5583,1576144200
"80562",2019-12-12 10:00:00,NA,NA,NA,NA,NA,NA,957.9836,2.9427,96.6513,214.6818,3.343,6.08,0,43919.7109,8.2034,0.5784,1576144800
"80563",2019-12-12 10:10:00,NA,NA,NA,NA,NA,NA,957.9038,3.0286,95.0263,222.033,3.7857,5.22,0,45357.5508,7.2042,0.5316,1576145400
"80564",2019-12-12 10:20:00,NA,NA,NA,NA,22.4339,NA,957.8519,3.2218,93.6463,229.6712,4.2217,6.31,0,36419.918,6.1721,0.4089,1576146000
"80565",2019-12-12 10:30:00,NA,NA,NA,NA,22.7321,NA,957.7148,3.3005,92.6643,223.8954,4.5465,7.19,0,33815.9141,5.4582,0.4653,1576146600
"80566",2019-12-12 10:40:00,NA,NA,NA,NA,24.1075,NA,957.6227,3.2973,92.1883,230.1154,4.596,7.43,0.052,38353.5313,5.0278,0.3534,1576147200
"80567",2019-12-12 10:50:00,NA,NA,NA,NA,22.2593,NA,957.4122,3.5447,91.1882,234.7536,4.1917,6.29,0,24822.3574,5.3412,0.503,1576147800
"80568",2019-12-12 11:00:00,NA,NA,NA,NA,22.1135,NA,957.2589,3.6246,90.8142,232.5217,4.2107,5.51,0,34442.0469,5.2229,0.6909,1576148400
"80569",2019-12-12 11:10:00,NA,NA,NA,NA,21.8531,NA,957.0464,3.6223,88.7788,227.6897,3.8683,6.27,0,38081.5547,5.5052,0.5048,1576149000
"80570",2019-12-12 11:20:00,0.2344,NA,NA,NA,19.4537,NA,956.8929,3.7057,88.0863,236.7043,2.8547,4.17,0,47789.6563,5.1144,0.4633,1576149600
"80571",2019-12-12 11:30:00,0.1718,NA,NA,NA,21.585,NA,956.7275,3.9202,87.0024,242.0514,3.5817,5.52,0,70492.9219,4.5871,0.4397,1576150200
"80572",2019-12-12 11:40:00,0.1696,NA,NA,NA,25.6743,NA,956.4684,4.4585,83.6796,231.2541,4.5615,7.36,0,18423.2461,3.6741,0.2841,1576150800
"80573",2019-12-12 11:50:00,0.1419,NA,NA,NA,26.3738,NA,956.3878,4.233,82.523,231.732,4.7352,8.05,0,32134.2637,3.3507,0.3701,1576151400
"80574",2019-12-12 12:00:00,0.1591,NA,NA,NA,26.3502,NA,956.236,4.1013,82.9303,235.6093,4.5332,7.38,0,36878.8789,3.4482,0.3731,1576152000
"80575",2019-12-12 12:10:00,0.1185,NA,NA,NA,26.1727,NA,956.0742,4.1346,82.5228,238.4547,4.6397,7.29,0,27228.1094,3.3762,0.3639,1576152600
"80576",2019-12-12 12:20:00,0.1175,NA,NA,NA,25.2191,199.1667,955.9455,4.157,82.2258,227.0298,4.4548,7.74,0,26305.0566,3.8026,0.3363,1576153200
"80577",2019-12-12 12:30:00,0.1403,NA,NA,NA,26.312,213.8583,955.7883,4.1129,81.7397,220.277,3.8628,5.96,0,28620.2832,3.5148,0.4828,1576153800
"80578",2019-12-12 12:40:00,0.1639,NA,NA,NA,26.0713,213.7417,955.6398,4.4858,80.9783,220.3714,3.744,5.97,0,30585.4805,3.8618,0.3829,1576154400
"80579",2019-12-12 12:50:00,0.1394,NA,NA,NA,27.393,188.125,955.4025,4.7136,79.1337,225.8583,4.7228,6.65,0,34019.8984,4.6727,NA,1576155000
"80580",2019-12-12 13:00:00,0.1386,NA,NA,NA,26.1793,190.2167,955.1548,4.6582,78.7592,235.9446,4.5592,6.74,0,30385.3203,3.6826,NA,1576155600
"80581",2019-12-12 13:10:00,0.161,NA,NA,NA,25.6749,195.5417,954.9094,4.8598,78.1908,240.6515,4.3587,6.56,0,34197.7305,3.2455,NA,1576156200
"80582",2019-12-12 13:20:00,0.1686,36.4886,15.3939,21.0947,23.9612,226.2,954.6876,5.0902,78.0707,226.7731,3.2753,4.64,0,NA,3.3574,NA,1576156800
"80583",2019-12-12 13:30:00,0.1663,41.9288,19.099,22.8298,23.1763,250.4667,954.5081,5.3099,76.1899,208.632,2.8748,4.45,0,NA,3.5036,0.4443,1576157400
"80584",2019-12-12 13:40:00,0.1561,42.4208,20.1504,22.2703,24.6419,206.0333,954.2736,6.2667,69.3329,210.7454,3.507,5.16,0,NA,3.3758,0.3755,1576158000
"80585",2019-12-12 13:50:00,0.1888,42.9332,20.0803,22.8529,24.064,200.7833,954.123,5.4769,72.0607,239.4494,4.4178,6.9,0,NA,3.6819,0.4467,1576158600
"80586",2019-12-12 14:00:00,0.1861,44.6459,20.8228,23.8231,23.2572,216.35,953.987,5.269,71.6657,241.0546,4.2243,6.32,0,NA,4.5638,0.476,1576159200
"80587",2019-12-12 14:10:00,0.1746,43.8084,21.3637,22.4447,23.3822,219.6,953.8527,5.0703,72.4105,229.3141,3.6328,5.5,0,NA,3.9958,0.4442,1576159800
"80588",2019-12-12 14:20:00,0.2034,47.3849,21.4828,25.9021,21.7322,222.1333,953.6841,5.0253,72.587,224.6408,3.0438,5.07,0,36588.9922,3.9208,0.4525,1576160400
"80589",2019-12-12 14:30:00,0.1405,41.0394,18.5078,22.5316,24.6348,212.55,953.5646,4.9717,68.2709,227.1218,4.0865,7.2,0,45128.7617,3.6357,0.4485,1576161000
"80590",2019-12-12 14:40:00,0.1166,47.7446,22.5377,25.2069,23.3541,257.175,953.3992,4.709,68.655,225.0549,4.082,5.9,0,43362.7266,3.6028,0.5624,1576161600
"80591",2019-12-12 14:50:00,0.174,46.5152,21.814,24.7012,21.5931,209.7,953.3362,4.4403,73.8855,228.3517,3.533,5.23,0,46741.6563,3.6745,0.565,1576162200
"80592",2019-12-12 15:00:00,0.1965,53.3294,26.3347,26.9947,19.4781,236.2583,953.1782,4.2731,75.8412,226.8907,2.9075,3.97,0,48700.7695,4.5468,0.4674,1576162800
"80593",2019-12-12 15:10:00,0.1746,61.1189,29.2972,31.8217,17.3639,283.8583,953.0554,4.1821,75.2847,225.8938,2.7328,4.91,0,48950.2891,4.864,0.6491,1576163400
"80594",2019-12-12 15:20:00,0.2587,65.5291,28.5751,36.954,16.5352,252.025,952.873,4.0269,74.5687,208.49,2.5343,5.2,0,50882.1133,4.1745,0.6928,1576164000
"80595",2019-12-12 15:30:00,0.1862,44.773,20.1291,24.644,20.9984,242.325,952.7108,3.8953,71.4135,217.6733,3.326,4.8,0,31105.2871,4.2729,0.5852,1576164600
"80596",2019-12-12 15:40:00,0.2272,71.3903,34.6349,36.7554,14.5698,258.975,952.5002,3.7116,71.8815,211.8625,1.9673,3.08,0,40881.8594,4.1327,0.7338,1576165200
"80597",2019-12-12 15:50:00,0.2901,94.2947,42.0784,52.2163,9.8884,380.2083,952.2502,3.5044,72.9199,219.2265,1.279,2.07,0,57739.9883,5.7143,1.5836,1576165800
"80598",2019-12-12 16:00:00,0.4121,130.0239,51.0641,78.9598,6.2166,321.6333,952.0595,3.2456,74.0697,224.7011,1.0313,2.2,0,76568.5391,7.3179,1.2725,1576166400
"80599",2019-12-12 16:10:00,0.3257,99.2007,44.9631,54.2376,6.433,278.75,951.8672,2.9489,74.8447,226.8238,0.82,1.48,0,60517.375,6.371,1.188,1576167000
"80600",2019-12-12 16:20:00,0.4115,117.2324,46.5153,70.717,4.8817,345.6833,951.7235,2.744,76.2702,220.38,0.7668,1.61,0,74821.3906,6.8894,1.1547,1576167600
"80601",2019-12-12 16:30:00,0.4671,120.0266,52.3401,67.6865,5.4564,374.45,951.6129,2.7623,75.7489,238.914,1.2392,2.34,0,100749.5469,7.1357,1.5008,1576168200
"80602",2019-12-12 16:40:00,0.2917,101.6672,44.1281,57.5391,6.2081,407.1833,951.4331,2.6524,76.5031,243.529,1.3025,2.08,0,68832.9375,7.107,1.2309,1576168800
"80603",2019-12-12 16:50:00,0.498,128.1691,51.3931,76.776,3.9812,370.3083,951.2571,2.3702,78.1145,201.6968,0.7222,1.4,0,98053.0859,7.1777,2.1258,1576169400
"80604",2019-12-12 17:00:00,0.4614,120.6693,45.5867,75.0825,4.4876,431.825,951.0438,2.0243,80.6388,127.4009,1.1202,1.85,0,88526.7656,7.0121,1.7303,1576170000
"80605",2019-12-12 17:10:00,0.3101,93.6135,38.733,54.8805,10.3365,316.275,950.7566,1.9016,81.2115,143.4401,1.5488,2.04,0,88242.4844,6.6484,1.2125,1576170600
"80606",2019-12-12 17:20:00,0.2795,76.2086,35.4452,40.7634,11.0333,317.7083,950.4926,2.0017,80.6527,146.9906,1.339,1.83,0,49150.5234,6.1769,1.1282,1576171200
"80607",2019-12-12 17:30:00,0.2634,77.5002,34.4466,43.0535,8.8482,340.2917,950.2426,1.9162,81.4889,135.2421,0.9777,1.69,0,79708.0156,5.781,1.1358,1576171800
"80608",2019-12-12 17:40:00,0.4268,110.1936,46.9129,63.2807,7.0297,313.7,949.9601,2.0521,80.6739,160.2044,0.714,1.67,0,80943.6719,5.7834,1.1223,1576172400
"80609",2019-12-12 17:50:00,0.2425,72.8436,37.9262,34.9174,6.7743,326.6,949.7661,1.6968,82.1453,208.4838,0.6163,1.7,0,45070.0391,5.6509,1.1767,1576173000
"80610",2019-12-12 18:00:00,0.3015,75.6371,36.0355,39.6016,8.1602,320.05,949.5463,1.6078,83.3073,227.0723,1.0873,2.11,0,62760.4492,5.7179,0.999,1576173600
"80611",2019-12-12 18:10:00,0.286,86.2041,41.5516,44.6526,4.2219,362.225,949.2574,1.3233,84.536,106.8594,0.9943,1.97,0,66743.4141,6.1873,1.1563,1576174200
"80612",2019-12-12 18:20:00,0.3087,81.5171,42.2019,39.3152,1.6503,420.8583,949.088,0.7839,88.1882,103.105,1.2243,2.31,0,42220.0234,6.3019,1.0626,1576174800
"80613",2019-12-12 18:30:00,0.5077,125.5442,48.6446,76.8996,1.2851,551.7,948.9662,1.089,87.2441,194.6537,0.9658,2,0,94688.4766,6.0962,1.7532,1576175400
"80614",2019-12-12 18:40:00,0.5477,98.8244,39.6597,59.1647,1.9608,547.6583,948.8594,0.7573,89.9463,223.018,0.9787,1.7,0,69270.7656,8.1707,1.8689,1576176000
"80615",2019-12-12 18:50:00,0.3571,74.956,32.579,42.377,5.3122,347.5417,948.6587,0.4083,92.1107,225.9375,1.268,1.74,0,40268.4883,10.773,1.5501,1576176600
"80616",2019-12-12 19:00:00,0.389,75.5215,34.4739,41.0475,3.5839,447.0833,948.5158,0.3072,92.8972,212.9174,1.1018,1.59,0,47970.8867,11.0696,1.4889,1576177200
"80617",2019-12-12 19:10:00,0.3447,69.0476,33.6274,35.4202,3.4156,472.725,948.379,0.2298,93.059,193.5865,0.9842,1.58,0,55383.8242,12.8124,1.6161,1576177800
"80618",2019-12-12 19:20:00,0.3366,66.313,30.0508,36.2622,3.9033,427.35,948.2203,-0.1025,94.2592,162.4713,0.9873,1.5,0,27403.4883,11.447,1.5496,1576178400
"80619",2019-12-12 19:30:00,0.2878,62.1529,29.3287,32.8242,4.4608,359.575,948.1035,-0.3837,96.3529,206.7378,0.9153,1.33,0,26035.0254,10.2811,1.3175,1576179000
"80620",2019-12-12 19:40:00,0.3232,71.2921,30.925,40.3671,2.3325,377.675,947.8576,-0.1984,95.4856,201.4358,0.799,1.08,0,42489.8789,8.9126,1.3382,1576179600
"80621",2019-12-12 19:50:00,0.3785,73.4647,29.7765,43.6882,1.817,429.25,947.6033,-0.3619,96.3294,197.426,0.9053,1.35,0,56448.3008,9.7094,1.5847,1576180200
"80622",2019-12-12 20:00:00,0.3638,66.5598,29.7272,36.8326,1.9133,450.95,947.4082,-0.4666,97.1288,188.1091,0.9717,1.36,0,38726.7617,10.7349,1.3909,1576180800
"80623",2019-12-12 20:10:00,0.3197,67.6208,25.3418,42.2789,2.3521,358.0667,947.0555,-0.515,96.8809,140.0716,0.9985,1.77,0,47746.7891,12.2921,1.3489,1576181400
"80624",2019-12-12 20:20:00,0.2524,63.9628,23.9278,40.035,3.9994,321.2167,946.7737,-0.7037,98.1818,162.1185,1.304,1.94,0,28745.5977,11.4116,1.0836,1576182000
"80625",2019-12-12 20:30:00,0.1738,48.2103,19.5428,28.6675,5.6443,329.2667,946.5405,-0.7738,98.7826,173.9831,1.1565,1.6,0,48544.5195,8.9837,0.8102,1576182600
"80626",2019-12-12 20:40:00,0.1975,55.8934,23.0383,32.8551,5.7887,407.7417,946.348,-0.5517,97.1995,173.3569,1.1417,2.08,0,34519.5977,7.4207,1.027,1576183200
"80627",2019-12-12 20:50:00,0.1434,41.932,19.0454,22.8866,6.5567,310.5917,946.1778,-0.7602,98.1531,165.7418,1.2887,2.27,0,32318.9551,8.3711,0.8792,1576183800
"80628",2019-12-12 21:00:00,0.2272,51.5051,23.8597,27.6454,3.1367,372.6167,945.9433,-0.7235,98.5265,234.1638,0.6535,1.33,0,37319.7031,8.8361,1.022,1576184400
"80629",2019-12-12 21:10:00,0.2287,48.3289,25.3056,23.0233,2.7128,334.9167,945.7289,-0.7653,98.9105,125.0264,0.677,1.35,0,36249.2109,8.5436,1.0819,1576185000
"80630",2019-12-12 21:20:00,0.2869,54.5137,26.2351,28.2786,2.3671,362.4667,945.5354,-0.598,98.3734,222.0411,0.5635,1.31,0,49857.0625,8.6986,1.2804,1576185600
"80631",2019-12-12 21:30:00,0.3599,64.5016,28.7322,35.7694,1.3773,434.5667,945.2129,-0.5828,98.6084,212.9761,0.8685,1.15,0,25928.9922,10.3489,1.3485,1576186200
"80632",2019-12-12 21:40:00,0.2609,52.9085,24.2989,28.6096,2.2112,362.15,945.0125,-0.5882,98.439,177.7916,0.91,1.48,0,18103.752,10.5475,1.1527,1576186800
"80633",2019-12-12 21:50:00,0.1819,33.8428,18.4316,15.4112,3.6208,351.475,944.848,-0.706,99.0768,169.6731,1.7542,2.62,0,27305.3398,8.8523,0.9571,1576187400
"80634",2019-12-12 22:00:00,0.1935,38.6159,18.511,20.105,4.0337,344.3917,944.6318,-0.5092,99.2539,193.151,1.3818,1.78,0,32787.5938,7.6308,0.8776,1576188000
"80635",2019-12-12 22:10:00,0.2427,55.5395,24.176,31.3635,4.3466,312.8333,944.4454,-0.0733,96.7794,201.083,1.09,1.79,0,28280.6934,7.5108,0.9717,1576188600
"80636",2019-12-12 22:20:00,0.223,42.6768,23.0281,19.6486,5.9699,285.975,944.22,0.1762,94.5127,190.3712,1.3008,1.78,0,24843.9746,8.0425,0.9255,1576189200
"80637",2019-12-12 22:30:00,0.1356,38.302,22.4669,15.8352,7.3117,360.3917,944.0484,0.2196,94.3741,198.8019,1.3318,2.16,0,38160.7031,8.5279,0.8846,1576189800
"80638",2019-12-12 22:40:00,0.1594,36.6176,22.179,14.4386,6.4125,297.8667,943.8569,0.3159,93.7372,195.0195,1.2537,1.79,0,25489.8184,9.8905,0.8937,1576190400
"80639",2019-12-12 22:50:00,0.119,30.5528,16.9855,13.5672,4.352,318.925,943.7503,-0.0248,97.4641,156.0587,0.9353,1.31,0,21264.9121,9.0105,1.0216,1576191000
"80640",2019-12-12 23:00:00,0.1643,37.5433,18.3285,19.2148,4.0463,306.9833,943.6265,-0.1141,98.8337,182.9116,0.923,1.66,0,20827.293,7.8828,0.9589,1576191600
"80641",2019-12-12 23:10:00,0.167,26.7733,16.5994,10.1739,4.6817,317.1417,943.5855,-0.0136,98.833,201.1077,1.0577,1.69,0,13662.4229,8.3168,0.9275,1576192200
"80642",2019-12-12 23:20:00,0.1162,32.0749,17.8209,14.254,4.2296,316.875,943.3599,0.0597,99.3364,156.8924,0.8548,1.53,0,20968.2891,9.1999,0.9073,1576192800
"80643",2019-12-12 23:30:00,0.0936,25.6747,16.0813,9.5934,6.3987,287.9917,943.2285,-0.1016,99.9964,180.2211,0.7233,1.62,0.088,14156.2725,10.0902,0.9001,1576193400
"80644",2019-12-12 23:40:00,0.1454,28.9364,17.3563,11.5801,5.4204,274.4,943.0632,-0.1277,99.9795,217.627,0.6873,0.94,0.061,17007.2188,10.0234,1.0418,1576194000
"80645",2019-12-12 23:50:00,0.1064,32.9705,19.7543,13.2162,6.7083,269.15,942.7808,-0.1217,99.97,239.8282,1.3812,1.77,0.041,15030.1592,9.6449,0.8784,1576194600
"80646",2019-12-13 00:00:00,0.0807,26.2507,15.8296,10.4211,8.5665,262.125,942.5347,-0.1883,99.9558,231.6156,1.261,1.62,0.159,10457.3779,10.6844,0.717,1576195200
