"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO2_00_RLM",5.70499643612633,1.88788134546079,10.3294105180757,10.4510764425686,0.74964280719587,-0.515121655319421,0.18063989444869,0.545876443204371
"res_data_NO2_00_RF",5.28639734505871,2.31860985069504,8.62822275136553,10.4510764425686,0.797925364478754,-0.454574626505672,0.221853687841287,0.50582323975036
