"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO2_01_RLM",6.37787886037177,1.76790487094743,8.16555715822247,10.2609700416455,0.64335158502724,-0.597210253636711,0.172294126556471,0.621566853278617
"res_data_NO2_01_RF",5.85465433763831,2.50249882751023,6.96575193519654,10.2609700416455,0.774349151938475,-0.515825538401506,0.243885209424986,0.570575132163568
