"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO_00_RLM",6.63736779214566,1.28369318757692,29.0125556292203,25.4623678512961,0.960059244918521,0.255751904212436,0.0504153107469766,0.260673627484641
"res_data_NO_00_RF",5.95308045491603,1.84936103670455,24.3348135916999,25.4623678512961,0.950988724753229,-0.222231338459791,0.0726311491336975,0.233799169412793
