"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO2_00_RLM",8.44350126545698,3.52433127722464,9.53216444258424,10.38553551956,0.498877396169738,-0.73879640196982,0.339349980613611,0.813005862774685
"res_data_NO2_00_RF",7.91324132520847,3.69006789825762,7.32063165606989,10.38553551956,0.546840591553415,-0.674033521725792,0.35530838937557,0.761948318438157
