"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO2_01_RLM",5.89725248801326,1.02421682473033,10.4292448461781,10.2556490785643,0.709736221829347,0.566285956744131,0.099868552139823,0.575024792954287
"res_data_NO2_01_RF",5.02540898023594,1.45450061536234,8.49848031025818,10.2556490785643,0.783154052419795,-0.469040856519986,0.14182433546819,0.490013741864446
