"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO_00_RLM",10.1402312331124,-7.65767367012905,29.3842106893199,25.9981446688241,0.957624729655923,0.255677051019272,-0.294546928931887,0.390036726169623
"res_data_NO_00_RF",8.4008565941294,-2.84565683034309,22.5388441695599,25.9981446688241,0.915650534841401,-0.304029998421294,-0.10945615029812,0.323132927412445
