"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO_01_RLM",7.28082673513342,-1.00875422172645,29.7483663328839,26.1350461673242,0.950540370872971,0.275898000073816,-0.0385977593178182,0.278584804806521
"res_data_NO_01_RF",6.48911932767205,0.737007748412562,24.4293170395988,26.1350461673242,0.940365495946514,-0.246685246630665,0.0281999788213124,0.248291863964074
