"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO2_01_RLM",7.06759651420329,2.85835757679767,9.58793739025186,10.4510764425686,0.632377789436478,-0.618481760329566,0.273498868035756,0.676255364989586
"res_data_NO2_01_RF",6.61937099131007,2.87888615067788,8.22637520579787,10.4510764425686,0.675923747504109,-0.570328253449107,0.275463122530786,0.633367388295861
