"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO_01_RLM",7.72386647631106,-0.40897386519945,29.7772503046536,25.4623678512961,0.946813458573281,0.3029188592102,-0.0160618944627584,0.303344391276552
"res_data_NO_01_RF",6.27770241485122,1.30008571635416,24.2909222919429,25.4623678512961,0.942093058547874,-0.241203256310333,0.0510591051054971,0.246548257079385
