"","rmse","mbe","sdm","sdo","r2","x","y","nrmse"
"res_data_NO_01_RLM",7.96618022929251,1.00261625700062,30.6867775283186,26.1310196958219,0.948667346744144,0.302431144005776,0.0383688148672182,0.304855314565708
"res_data_NO_01_RF",6.34093305323059,1.43666417237088,24.8888816230843,26.1310196958219,0.944511022477517,-0.236348855436867,0.0549792617775488,0.242659227502111
