"","date","V_00","NO_00","NO_01","NO2_00","NO2_01","RH_01","T_01","timestamp","delta_time","delta_RH_01","dRH_01_T0_060","dRH_01_T0_090","dRH_01_T0_120","dRH_01_T0_150","REFNO","REFNO2"
"879","2019-12-18 16:20:00",5.76171875,17.9901123046875,19.7845458984375,7.2418212890625,-2.1148681640625,84.0936126708984,9.17281573486328,1576686000,600,1.51443481445312,0.00977624808322687,0.00977553932751416,0.0088506710935927,0.00764322678697636,43.5599,26.6578
"880","2019-12-18 16:30:00",5.76171875,16.58935546875,17.98095703125,6.0882568359375,-3.0303955078125,83.2093658447266,8.91407275390625,1576686600,600,-0.884246826171875,0.00680150902005373,0.00727119300877218,0.00665884192807191,0.00565256227040135,40.2339,24.1416
"881","2019-12-18 16:40:00",5.76171875,21.27685546875,22.6318359375,7.1319580078125,-2.252197265625,83.8508071899414,8.58293536376953,1576687200,600,0.641441345214844,0.00682636109596079,0.00757463882558293,0.00719157118427845,0.00634804205169089,50.7987,26.0457
"882","2019-12-18 16:50:00",5.76171875,19.2169189453125,20.6634521484375,7.2418212890625,-1.9683837890625,85.5922164916992,8.26359558105469,1576687800,600,1.74140930175781,0.00868053610846873,0.00967717431145153,0.00950584324251489,0.00881091162473677,48.0007,26.7282
"883","2019-12-18 17:00:00",5.76171875,17.0654296875,18.3380126953125,6.719970703125,-2.52685546875,85.8655395507812,7.98688806152344,1576688400,600,0.273323059082031,0.00780362698733891,0.00911784295283135,0.00921251927596235,0.00872393929833949,41.2945,25.1492
"884","2019-12-18 17:10:00",5.76171875,13.604736328125,15.1611328125,7.4066162109375,-1.6754150390625,87.3734893798828,7.727876953125,1576689000,600,1.50794982910156,0.009118739578063,0.0106700382898251,0.0109802904578668,0.0106541090216551,32.6955,26.886
"885","2019-12-18 17:20:00",5.76171875,26.239013671875,27.2003173828125,8.8623046875,-0.25634765625,87.841552734375,7.58737817382812,1576689600,600,0.468063354492188,0.00849902542904154,0.0103292563786123,0.0108871968267651,0.0107579971791142,65.6264,31.1697
"886","2019-12-18 17:30:00",5.76171875,22.064208984375,23.4283447265625,8.1207275390625,-1.20849609375,87.6859130859375,7.48093157958984,1576690200,600,-0.1556396484375,0.00693527412524392,0.00899012027028343,0.00978335256357402,0.00986471640757992,57.7993,29.8898
"887","2019-12-18 17:40:00",5.76171875,30.9173583984375,30.9906005859375,8.917236328125,0.018310546875,87.9933776855469,7.32595391845703,1576690800,600,0.307464599609375,0.00638302670710783,0.00855720077991919,0.00951374716642316,0.00974138304136476,79.9818,34.2498
"890","2019-12-18 18:10:00",5.69671630859375,62.07275390625,61.1572265625,12.26806640625,3.662109375,88.3578720092773,7.04361572265625,1576692600,600,0.025177001953125,0.00436763733263573,0.00666939386533482,0.00798819140880896,0.00860379060640322,138.6475,46.9063
"891","2019-12-18 18:20:00",5.74676513671875,37.5091552734375,37.9486083984375,9.613037109375,0.3387451171875,87.9586639404297,6.95057550048828,1576693200,600,-0.399208068847656,0.00303217833887419,0.00530912135582876,0.00670994009779435,0.00744291538094682,95.9621,36.7888
"892","2019-12-18 18:30:00",5.74951171875,32.6751708984375,33.892822265625,8.67919921875,-0.40283203125,88.1179275512695,6.75591497802734,1576693800,600,0.159263610839844,0.0028321594265145,0.0050168373130477,0.00644123810410534,0.00723375941775563,89.0345,34.3547
"893","2019-12-18 18:40:00",5.74951171875,36.5020751953125,37.0880126953125,8.8531494140625,-0.4669189453125,88.5375442504883,6.56903015136719,1576694400,600,0.41961669921875,0.00309713443866576,0.00519509113676203,0.00665152029607193,0.00752626711383121,95.2718,34.4398
"894","2019-12-18 18:50:00",5.75286865234375,51.104736328125,50.830078125,10.107421875,0.7781982421875,88.6037292480469,6.34380310058594,1576695000,600,0.0661849975585938,0.00273190657316282,0.00475796302376272,0.00622552238148312,0.00714087530998784,134.6046,38.6919
"895","2019-12-18 19:00:00",5.755615234375,37.353515625,37.6922607421875,8.8623046875,-0.531005859375,88.7025299072266,6.114822265625,1576695600,600,0.0988006591796875,0.00247749829275609,0.00442745153869947,0.00591316416664727,0.006892727140396,98.5051,33.2798
"896","2019-12-18 19:10:00",5.755615234375,48.0377197265625,48.01025390625,9.6038818359375,0.10986328125,89.2671051025391,5.88181951904297,1576696200,600,0.5645751953125,0.00303855627524482,0.00490990245382311,0.00640975029822499,0.0074545421200944,130.8035,36.0563
"897","2019-12-18 19:20:00",5.755615234375,59.7381591796875,57.9620361328125,10.125732421875,1.0711669921875,88.9653625488281,5.68528210449219,1576696800,600,-0.301742553710938,0.00206909404832296,0.0038893176640124,0.00538892930830532,0.00645839746459555,142.7694,39.1994
"898","2019-12-18 19:30:00",5.755615234375,45.08056640625,44.5953369140625,8.31298828125,-0.5126953125,89.3157424926758,5.55872595214844,1576697400,600,0.350379943847656,0.00233552102080119,0.00406595598361208,0.00554873848721047,0.00664129955630952,109.1413,32.2308
"899","2019-12-18 19:40:00",5.755615234375,36.3739013671875,37.3626708984375,6.317138671875,-2.783203125,86.7637100219727,5.33054949951172,1576698000,600,-2.55203247070312,-0.00227655554804096,-0.000617325505051819,0.000842413028479746,0.00193822925231758,97.9014,25.9718
"900","2019-12-18 19:50:00",5.755615234375,53.631591796875,52.4139404296875,9.5947265625,0.3387451171875,89.1395034790039,5.04847943115234,1576698600,600,2.37579345703125,0.0020332794217869,0.0034182869937925,0.00477898133056871,0.00587474275128391,138.802,39.6556
"901","2019-12-18 20:00:00",5.755615234375,41.78466796875,41.2261962890625,8.75244140625,-0.640869140625,90.7634201049805,4.89940057373047,1576699200,600,1.62391662597656,0.004427985337196,0.00577055233929434,0.00712428502461039,0.00825044010566909,111.254,31.8045
"902","2019-12-18 20:10:00",5.755615234375,39.825439453125,39.2303466796875,7.452392578125,-1.629638671875,90.624755859375,4.7334296875,1576699800,600,-0.138664245605469,0.00351712810476626,0.00493303648011825,0.00632526177329867,0.00749117241103364,105.2522,30.0674
