"","date","V_00","NO_00","NO_01","NO2_00","NO2_01","RH_01","T_01","timestamp","delta_time","delta_RH_01","dRH_01_T0_060","dRH_01_T0_090","dRH_01_T0_120","dRH_01_T0_150"
"1",2019-12-12 14:00:00,6.21826171875,17.24853515625,22.979736328125,23.5107421875,2.7923583984375,51.3478698730469,8.97493768310547,1576159200,NA,NA,0,0,0,0
"2",2019-12-12 14:10:00,6.21429443359375,17.1661376953125,23.3551025390625,24.4171142578125,3.5614013671875,51.2786331176758,8.87251300048828,1576159800,600,-0.0692367553710938,-0.000115394592285156,-0.000115394592285156,-0.000115394592285156,-0.000115394592285156
"3",2019-12-12 14:20:00,6.2139892578125,17.0562744140625,23.455810546875,22.906494140625,2.490234375,49.8052062988281,8.74005804443359,1576160400,600,-1.47342681884766,-0.00255339077826668,-0.00255897098287062,-0.00256187951485648,-0.00256366381186373
"4",2019-12-12 14:30:00,6.21795654296875,17.010498046875,22.44873046875,23.602294921875,3.1768798828125,49.5953979492188,8.42339953613281,1576161000,600,-0.209808349609375,-0.00251107921298926,-0.00263954842874203,-0.00270672352127928,-0.0027480059859536
"5",2019-12-12 14:40:00,6.21429443359375,16.0400390625,22.576904296875,24.755859375,3.826904296875,52.7732315063477,7.91985620117187,1576161600,600,3.17783355712891,0.0031708065983334,0.00293441754920755,0.0028060834041827,0.00272561046711322
"6",2019-12-12 14:50:00,6.21337890625,18.7225341796875,23.7762451171875,25.6439208984375,4.5135498046875,54.4621887207031,7.47959094238281,1576162200,600,1.68895721435547,0.00549895852924424,0.00544076088557343,0.00539665005359478,0.00536475632105216
"7",2019-12-12 15:00:00,6.21337890625,20.4986572265625,25.4974365234375,26.1749267578125,4.925537109375,55.0189437866211,7.07284161376953,1576162800,600,0.556755065917969,0.0055826930107999,0.00579653186366015,0.00589308284938219,0.0059466921212001
"8",2019-12-12 15:10:00,6.21337890625,19.4915771484375,25.469970703125,26.129150390625,5.23681640625,55.2897872924805,6.72132653808594,1576163400,600,0.270843505859375,0.00517705345241563,0.00563837045586934,0.0058733038036209,0.00601457786031414
"9",2019-12-12 15:20:00,6.21337890625,15.6829833984375,21.826171875,24.957275390625,3.9459228515625,54.4021072387695,6.15772265625,1576164000,600,-0.887680053710938,0.0029028143800668,0.00356596881049155,0.00392423360375768,0.0041472128441555
"10",2019-12-12 15:30:00,6.2139892578125,20.4345703125,25.7080078125,26.9073486328125,5.96923828125,55.4191055297852,5.60645263671875,1576164600,600,1.01699829101562,0.00415217647516893,0.00488596624585431,0.00530546636053066,0.00557474373581302
"11",2019-12-12 15:40:00,6.21856689453125,24.0509033203125,29.3060302734375,28.3172607421875,7.8277587890625,56.5045776367188,5.08682165527344,1576165200,600,1.08547210693359,0.00532386168297388,0.006181274875641,0.00669038487023265,0.007024331882837
"12",2019-12-12 15:50:00,6.219482421875,30.65185546875,35.357666015625,30.6060791015625,9.942626953125,57.7491226196289,4.62001177978515,1576165800,600,1.24454498291016,0.00658079325866637,0.00760548942494402,0.00822969286976168,0.0086455531797579
"13",2019-12-12 16:00:00,6.2188720703125,25.59814453125,30.615234375,29.69970703125,8.880615234375,58.8838043212891,4.15347003173828,1576166400,600,1.13468170166016,0.00746165739817803,0.00869682713048941,0.00946281912837259,0.00997911155855942
"14",2019-12-12 16:10:00,6.21429443359375,29.205322265625,33.8836669921875,29.443359375,9.33837890625,60.4682388305664,3.72607489013672,1576167000,600,1.58443450927734,0.00895688080708146,0.0104229870300287,0.0113469380678356,0.011976252749571
"15",2019-12-12 16:20:00,6.21337890625,28.13720703125,32.989501953125,31.005859375,10.2081298828125,60.7943954467773,3.35927655029297,1576167600,600,0.326156616210938,0.00812543027556951,0.00987049295346751,0.0109832813528086,0.0117474624620793
"16",2019-12-12 16:30:00,6.2060546875,NA,NA,NA,NA,61.6856994628906,3.05522003173828,1576168200,600,0.891304016113281,0.00836353492866463,0.010318011864624,0.0115906133564761,0.0124753398831941
"17",2019-12-12 16:40:00,6.1572265625,31.38427734375,36.03515625,29.47998046875,9.92431640625,62.8581466674805,2.79245513916015,1576168800,600,1.17244720458984,0.00903365814691534,0.0111870413621392,0.0126179577550702,0.013624846275688
"18",2019-12-12 16:50:00,6.1920166015625,28.01513671875,32.9498291015625,27.227783203125,9.521484375,68.1554260253906,2.5629380493164,1576169400,600,5.29727935791016,0.0164756254601233,0.018839403379521,0.0204378804864314,0.0215749377907384
"19",2019-12-12 17:00:00,6.201171875,24.0692138671875,28.399658203125,25.5157470703125,7.2967529296875,71.6451110839844,2.3610380859375,1576170000,600,3.48968505859375,0.0197624576224598,0.0226743806136438,0.0246198995527258,0.0259996467691813
"20",2019-12-12 17:10:00,6.201171875,19.281005859375,24.35302734375,24.755859375,6.77490234375,71.0942687988281,2.20954608154297,1576170600,600,-0.55084228515625,0.015810488741077,0.0193718567822416,0.0217333305969599,0.0234047806856634
"21",2019-12-12 17:20:00,6.201171875,20.1690673828125,24.71923828125,24.7650146484375,6.55517578125,71.6071548461914,2.08674371337891,1576171200,600,0.512886047363281,0.0142380998598493,0.0181895091673857,0.0208504395059643,0.02275014589351
"22",2019-12-12 17:30:00,6.201171875,24.7283935546875,29.791259765625,27.392578125,8.7066650390625,67.3549118041992,1.97627520751953,1576171800,600,-4.25224304199219,0.00496521959187642,0.00918961621987846,0.0120962586733754,0.0141958486572134
"23",2019-12-12 17:40:00,6.201171875,19.134521484375,24.1790771484375,26.47705078125,7.305908203125,67.2147216796875,1.89878637695312,1576172400,600,-0.140190124511719,0.00396931743707269,0.00798957969246276,0.010895445022831,0.0130466653697553
"24",2019-12-12 17:50:00,6.201171875,19.9859619140625,25.103759765625,27.703857421875,6.866455078125,65.5480804443359,1.77115771484375,1576173000,600,-1.66664123535156,0.000582219278519076,0.00437165464138474,0.00724655794590394,0.00942751119252359
"25",2019-12-12 18:00:00,6.201171875,19.281005859375,23.8677978515625,27.24609375,7.6995849609375,67.1426239013672,1.67168243408203,1576173600,600,1.59454345703125,0.00315041040753081,0.0065695008810305,0.00932472759180208,0.011477075000455
"26",2019-12-12 18:10:00,6.2005615234375,17.010498046875,21.5789794921875,27.923583984375,7.58056640625,66.9665756225586,1.52984301757812,1576174200,600,-0.176048278808594,0.0023733510378657,0.00558523388217841,0.00828574974076312,0.0104434700326431
"27",2019-12-12 18:20:00,6.19659423828125,26.8524169921875,30.7708740234375,28.4454345703125,9.063720703125,68.2738723754883,1.33008807373047,1576174800,600,1.30729675292969,0.00418782620185297,0.00717671479292648,0.00980208569155495,0.0119487670850555
"28",2019-12-12 18:30:00,6.19964599609375,23.638916015625,27.79541015625,28.619384765625,7.6171875,68.4588851928711,1.12336181640625,1576175400,600,0.185012817382812,0.00385327304252463,0.00673036125791193,0.00932670888787116,0.0114865097662233
"29",2019-12-12 18:40:00,6.19659423828125,20.6085205078125,24.64599609375,27.374267578125,6.0333251953125,69.4034042358398,0.884728393554687,1576176000,600,0.94451904296875,0.00483592361645867,0.00759679027489173,0.0101551848241074,0.0123199085248837
"30",2019-12-12 18:50:00,6.19964599609375,20.562744140625,24.169921875,27.3834228515625,6.280517578125,70.1508941650391,0.635101745605466,1576176600,600,0.747489929199219,0.00533933751296456,0.00804372316823153,0.0105890376256139,0.0127711770286446
"31",2019-12-12 19:00:00,6.19598388671875,17.4774169921875,22.393798828125,26.641845703125,6.097412109375,70.5777587890625,0.421940429687498,1576177200,600,0.426864624023438,0.00523109266778646,0.00790928078454328,0.0104538259637849,0.0126589663574115
